Time_Index,natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery
53961,1.0,1.0,1.0,0.19472,0.4426,0.6293,0.6293,1.0
53962,1.0,1.0,1.0,0.328531,0.364,0.594,0.594,1.0
53963,1.0,1.0,1.0,0.353255,0.2966,0.5753,0.5753,1.0
53964,1.0,1.0,1.0,0.445244,0.2858,0.5477,0.5477,1.0
53965,1.0,1.0,1.0,0.524483,0.2843,0.5102,0.5102,1.0
53966,1.0,1.0,1.0,0.529587,0.3217,0.5052,0.5052,1.0
53967,1.0,1.0,1.0,0.458004,0.3797,0.4952,0.4952,1.0
53968,1.0,1.0,1.0,0.308978,0.3765,0.4651,0.4651,1.0
53969,1.0,1.0,1.0,0.139299,0.3538,0.4484,0.4484,1.0
53970,1.0,1.0,1.0,0.015379,0.3533,0.4325,0.4325,1.0
53971,1.0,1.0,1.0,0.0,0.3232,0.3992,0.3992,1.0
53972,1.0,1.0,1.0,0.0,0.3811,0.379,0.379,1.0
53973,1.0,1.0,1.0,0.0,0.3803,0.359,0.359,1.0
53974,1.0,1.0,1.0,0.0,0.3883,0.3261,0.3261,1.0
53975,1.0,1.0,1.0,0.0,0.3503,0.3181,0.3181,1.0
53976,1.0,1.0,1.0,0.0,0.3736,0.2997,0.2997,1.0
53977,1.0,1.0,1.0,0.0,0.3552,0.2774,0.2774,1.0
53978,1.0,1.0,1.0,0.0,0.3528,0.275,0.275,1.0
53979,1.0,1.0,1.0,0.0,0.3484,0.283,0.283,1.0
53980,1.0,1.0,1.0,0.0,0.3841,0.3296,0.3296,1.0
53981,1.0,1.0,1.0,0.0,0.3843,0.3393,0.3393,1.0
53982,1.0,1.0,1.0,0.0,0.4136,0.3649,0.3649,1.0
53983,1.0,1.0,1.0,0.002403,0.3624,0.4219,0.4219,1.0
53984,1.0,1.0,1.0,0.012269,0.3454,0.4463,0.4463,1.0
53985,1.0,1.0,1.0,0.039917,0.3828,0.473,0.473,1.0
53986,1.0,1.0,1.0,0.118825,0.4109,0.5156,0.5156,1.0
53987,1.0,1.0,1.0,0.138646,0.3934,0.6009,0.6009,1.0
53988,1.0,1.0,1.0,0.168137,0.3091,0.7064,0.7064,1.0
53989,1.0,1.0,1.0,0.140938,0.2877,0.8017,0.8017,1.0
53990,1.0,1.0,1.0,0.113542,0.2901,0.8281,0.8281,1.0
53991,1.0,1.0,1.0,0.077559,0.3104,0.8546,0.8546,1.0
53992,1.0,1.0,1.0,0.050822,0.3717,0.8675,0.8675,1.0
53993,1.0,1.0,1.0,0.027566,0.3957,0.8826,0.8826,1.0
53994,1.0,1.0,1.0,0.002391,0.4663,0.8949,0.8949,1.0
53995,1.0,1.0,1.0,0.0,0.4707,0.8967,0.8967,1.0
53996,1.0,1.0,1.0,0.0,0.517,0.8981,0.8981,1.0
53997,1.0,1.0,1.0,0.0,0.5058,0.8975,0.8975,1.0
53998,1.0,1.0,1.0,0.0,0.5484,0.8967,0.8967,1.0
53999,1.0,1.0,1.0,0.0,0.5693,0.895,0.895,1.0
54000,1.0,1.0,1.0,0.0,0.5925,0.8142,0.8142,1.0
54001,1.0,1.0,1.0,0.0,0.5733,0.6415,0.6415,1.0
54002,1.0,1.0,1.0,0.0,0.6029,0.6431,0.6431,1.0
54003,1.0,1.0,1.0,0.0,0.6238,0.7937,0.7937,1.0
54004,1.0,1.0,1.0,0.0,0.6663,0.8424,0.8424,1.0
54005,1.0,1.0,1.0,0.0,0.7284,0.8278,0.8278,1.0
54006,1.0,1.0,1.0,0.0002,0.7758,0.812,0.812,1.0
54007,1.0,1.0,1.0,0.005946,0.7831,0.8013,0.8013,1.0
54008,1.0,1.0,1.0,0.018892,0.7781,0.8451,0.8451,1.0
54009,1.0,1.0,1.0,0.062325,0.7724,0.8684,0.8684,1.0
54010,1.0,1.0,1.0,0.161079,0.7801,0.8921,0.8921,1.0
54011,1.0,1.0,1.0,0.191943,0.7795,0.8711,0.8711,1.0
54012,1.0,1.0,1.0,0.262949,0.7695,0.8638,0.8638,1.0
54013,1.0,1.0,1.0,0.235782,0.7531,0.8233,0.8233,1.0
54014,1.0,1.0,1.0,0.205214,0.7394,0.7618,0.7618,1.0
54015,1.0,1.0,1.0,0.152563,0.7323,0.7703,0.7703,1.0
54016,1.0,1.0,1.0,0.092031,0.6996,0.7964,0.7964,1.0
54017,1.0,1.0,1.0,0.043339,0.6925,0.8187,0.8187,1.0
54018,1.0,1.0,1.0,0.005403,0.6841,0.837,0.837,1.0
54019,1.0,1.0,1.0,0.0,0.6829,0.7789,0.7789,1.0
54020,1.0,1.0,1.0,0.0,0.6702,0.7988,0.7988,1.0
54021,1.0,1.0,1.0,0.0,0.6519,0.7737,0.7737,1.0
54022,1.0,1.0,1.0,0.0,0.5842,0.7013,0.7013,1.0
54023,1.0,1.0,1.0,0.0,0.5416,0.6925,0.6925,1.0
54024,1.0,1.0,1.0,0.0,0.4238,0.6959,0.6959,1.0
54025,1.0,1.0,1.0,0.0,0.4381,0.6668,0.6668,1.0
54026,1.0,1.0,1.0,0.0,0.3439,0.5952,0.5952,1.0
54027,1.0,1.0,1.0,0.0,0.3342,0.5915,0.5915,1.0
54028,1.0,1.0,1.0,0.0,0.4343,0.5887,0.5887,1.0
54029,1.0,1.0,1.0,0.0,0.4454,0.5754,0.5754,1.0
54030,1.0,1.0,1.0,0.000199,0.3938,0.479,0.479,1.0
54031,1.0,1.0,1.0,0.016352,0.3741,0.5189,0.5189,1.0
54032,1.0,1.0,1.0,0.089968,0.2924,0.5685,0.5685,1.0
54033,1.0,1.0,1.0,0.222357,0.1838,0.5571,0.5571,1.0
54034,1.0,1.0,1.0,0.316637,0.163,0.5343,0.5343,1.0
54035,1.0,1.0,1.0,0.361443,0.1722,0.5398,0.5398,1.0
54036,1.0,1.0,1.0,0.336,0.092,0.5322,0.5322,1.0
54037,1.0,1.0,1.0,0.389292,0.0637,0.5593,0.5593,1.0
54038,1.0,1.0,1.0,0.345896,0.0473,0.6221,0.6221,1.0
54039,1.0,1.0,1.0,0.236198,0.0399,0.66,0.66,1.0
54040,1.0,1.0,1.0,0.156551,0.0444,0.6617,0.6617,1.0
54041,1.0,1.0,1.0,0.07402,0.0525,0.6739,0.6739,1.0
54042,1.0,1.0,1.0,0.013177,0.0876,0.6886,0.6886,1.0
54043,1.0,1.0,1.0,0.0,0.1437,0.693,0.693,1.0
54044,1.0,1.0,1.0,0.0,0.2945,0.7175,0.7175,1.0
54045,1.0,1.0,1.0,0.0,0.3659,0.7878,0.7878,1.0
54046,1.0,1.0,1.0,0.0,0.4235,0.8153,0.8153,1.0
54047,1.0,1.0,1.0,0.0,0.3997,0.8468,0.8468,1.0
54048,1.0,1.0,1.0,0.0,0.4805,0.8564,0.8564,1.0
54049,1.0,1.0,1.0,0.0,0.5314,0.8619,0.8619,1.0
54050,1.0,1.0,1.0,0.0,0.617,0.8566,0.8566,1.0
54051,1.0,1.0,1.0,0.0,0.6183,0.878,0.878,1.0
54052,1.0,1.0,1.0,0.0,0.6541,0.8743,0.8743,1.0
54053,1.0,1.0,1.0,0.0,0.7013,0.8918,0.8918,1.0
54054,1.0,1.0,1.0,0.000199,0.7444,0.893,0.893,1.0
54055,1.0,1.0,1.0,0.017559,0.7889,0.8896,0.8896,1.0
54056,1.0,1.0,1.0,0.141856,0.7652,0.8863,0.8863,1.0
54057,1.0,1.0,1.0,0.331125,0.7572,0.8824,0.8824,1.0
54058,1.0,1.0,1.0,0.454083,0.777,0.8802,0.8802,1.0
54059,1.0,1.0,1.0,0.544197,0.7722,0.8819,0.8819,1.0
54060,1.0,1.0,1.0,0.45336,0.7685,0.8867,0.8867,1.0
54061,1.0,1.0,1.0,0.366708,0.7114,0.8758,0.8758,1.0
54062,1.0,1.0,1.0,0.345122,0.6772,0.8785,0.8785,1.0
54063,1.0,1.0,1.0,0.236975,0.6892,0.8873,0.8873,1.0
54064,1.0,1.0,1.0,0.156703,0.6955,0.8881,0.8881,1.0
54065,1.0,1.0,1.0,0.073954,0.7033,0.8948,0.8948,1.0
54066,1.0,1.0,1.0,0.013205,0.6681,0.8949,0.8949,1.0
54067,1.0,1.0,1.0,0.0,0.6982,0.8986,0.8986,1.0
54068,1.0,1.0,1.0,0.0,0.6378,0.9018,0.9018,1.0
54069,1.0,1.0,1.0,0.0,0.6821,0.9026,0.9026,1.0
54070,1.0,1.0,1.0,0.0,0.689,0.9009,0.9009,1.0
54071,1.0,1.0,1.0,0.0,0.641,0.899,0.899,1.0
54072,1.0,1.0,1.0,0.0,0.6514,0.9031,0.9031,1.0
54073,1.0,1.0,1.0,0.0,0.6362,0.8936,0.8936,1.0
54074,1.0,1.0,1.0,0.0,0.6399,0.8902,0.8902,1.0
54075,1.0,1.0,1.0,0.0,0.6439,0.8867,0.8867,1.0
54076,1.0,1.0,1.0,0.0,0.5587,0.8721,0.8721,1.0
54077,1.0,1.0,1.0,0.0,0.5309,0.8428,0.8428,1.0
54078,1.0,1.0,1.0,0.0,0.539,0.8196,0.8196,1.0
54079,1.0,1.0,1.0,0.0,0.541,0.7645,0.7645,1.0
54080,1.0,1.0,1.0,0.014464,0.5184,0.7129,0.7129,1.0
54081,1.0,1.0,1.0,0.121498,0.4293,0.6298,0.6298,1.0
54082,1.0,1.0,1.0,0.307606,0.3549,0.5015,0.5015,1.0
54083,1.0,1.0,1.0,0.486386,0.3474,0.4118,0.4118,1.0
54084,1.0,1.0,1.0,0.588531,0.2908,0.2899,0.2899,1.0
54085,1.0,1.0,1.0,0.678227,0.2597,0.2179,0.2179,1.0
54086,1.0,1.0,1.0,0.674248,0.2414,0.1725,0.1725,1.0
54087,1.0,1.0,1.0,0.615393,0.2523,0.1375,0.1375,1.0
54088,1.0,1.0,1.0,0.471113,0.2132,0.1261,0.1261,1.0
54089,1.0,1.0,1.0,0.29818,0.2777,0.145,0.145,1.0
54090,1.0,1.0,1.0,0.133222,0.2641,0.1596,0.1596,1.0
54091,1.0,1.0,1.0,0.019179,0.2864,0.1725,0.1725,1.0
54092,1.0,1.0,1.0,0.0,0.3076,0.1697,0.1697,1.0
54093,1.0,1.0,1.0,0.0,0.3222,0.1671,0.1671,1.0
54094,1.0,1.0,1.0,0.0,0.2859,0.1811,0.1811,1.0
54095,1.0,1.0,1.0,0.0,0.3059,0.1603,0.1603,1.0
54096,1.0,1.0,1.0,0.0,0.2666,0.1551,0.1551,1.0
54097,1.0,1.0,1.0,0.0,0.2379,0.128,0.128,1.0
54098,1.0,1.0,1.0,0.0,0.1945,0.0936,0.0936,1.0
54099,1.0,1.0,1.0,0.0,0.2188,0.0985,0.0985,1.0
54100,1.0,1.0,1.0,0.0,0.1667,0.1128,0.1128,1.0
54101,1.0,1.0,1.0,0.0,0.1267,0.1368,0.1368,1.0
54102,1.0,1.0,1.0,0.0,0.1199,0.145,0.145,1.0
54103,1.0,1.0,1.0,0.0,0.0989,0.1635,0.1635,1.0
54104,1.0,1.0,1.0,0.013228,0.0729,0.1943,0.1943,1.0
54105,1.0,1.0,1.0,0.145705,0.0491,0.2601,0.2601,1.0
54106,1.0,1.0,1.0,0.348001,0.0454,0.3317,0.3317,1.0
54107,1.0,1.0,1.0,0.492674,0.0426,0.3642,0.3642,1.0
54108,1.0,1.0,1.0,0.551736,0.0421,0.4297,0.4297,1.0
54109,1.0,1.0,1.0,0.456433,0.0563,0.4662,0.4662,1.0
54110,1.0,1.0,1.0,0.374501,0.0586,0.5457,0.5457,1.0
54111,1.0,1.0,1.0,0.300684,0.0583,0.6532,0.6532,1.0
54112,1.0,1.0,1.0,0.159402,0.0704,0.7281,0.7281,1.0
54113,1.0,1.0,1.0,0.101278,0.0746,0.763,0.763,1.0
54114,1.0,1.0,1.0,0.043381,0.0816,0.7844,0.7844,1.0
54115,1.0,1.0,1.0,0.005404,0.1242,0.8167,0.8167,1.0
54116,1.0,1.0,1.0,0.0,0.1925,0.8647,0.8647,1.0
54117,1.0,1.0,1.0,0.0,0.2308,0.892,0.892,1.0
54118,1.0,1.0,1.0,0.0,0.278,0.9042,0.9042,1.0
54119,1.0,1.0,1.0,0.0,0.3777,0.9049,0.9049,1.0
54120,1.0,1.0,1.0,0.0,0.4178,0.9085,0.9085,1.0
54121,1.0,1.0,1.0,0.0,0.3942,0.9088,0.9088,1.0
54122,1.0,1.0,1.0,0.0,0.4433,0.9083,0.9083,1.0
54123,1.0,1.0,1.0,0.0,0.4722,0.9072,0.9072,1.0
54124,1.0,1.0,1.0,0.0,0.5364,0.7663,0.7663,1.0
54125,1.0,1.0,1.0,0.0,0.5067,0.7142,0.7142,1.0
54126,1.0,1.0,1.0,0.0,0.5617,0.6774,0.6774,1.0
54127,1.0,1.0,1.0,0.0,0.5341,0.6643,0.6643,1.0
54128,1.0,1.0,1.0,0.004577,0.5928,0.6212,0.6212,1.0
54129,1.0,1.0,1.0,0.019913,0.598,0.5049,0.5049,1.0
54130,1.0,1.0,1.0,0.038109,0.6337,0.471,0.471,1.0
54131,1.0,1.0,1.0,0.069739,0.6896,0.5435,0.5435,1.0
54132,1.0,1.0,1.0,0.068353,0.7324,0.5884,0.5884,1.0
54133,1.0,1.0,1.0,0.086292,0.7203,0.6487,0.6487,1.0
54134,1.0,1.0,1.0,0.047186,0.7649,0.7045,0.7045,1.0
54135,1.0,1.0,1.0,0.071519,0.7783,0.6492,0.6492,1.0
54136,1.0,1.0,1.0,0.066395,0.775,0.6411,0.6411,1.0
54137,1.0,1.0,1.0,0.042469,0.7939,0.6251,0.6251,1.0
54138,1.0,1.0,1.0,0.02255,0.8053,0.7269,0.7269,1.0
54139,1.0,1.0,1.0,0.005553,0.8223,0.8206,0.8206,1.0
54140,1.0,1.0,1.0,0.0,0.8289,0.8185,0.8185,1.0
54141,1.0,1.0,1.0,0.0,0.8252,0.836,0.836,1.0
54142,1.0,1.0,1.0,0.0,0.8139,0.8492,0.8492,1.0
54143,1.0,1.0,1.0,0.0,0.8248,0.8636,0.8636,1.0
54144,1.0,1.0,1.0,0.0,0.8096,0.8796,0.8796,1.0
54145,1.0,1.0,1.0,0.0,0.803,0.9014,0.9014,1.0
54146,1.0,1.0,1.0,0.0,0.7983,0.9027,0.9027,1.0
54147,1.0,1.0,1.0,0.0,0.7755,0.9018,0.9018,1.0
54148,1.0,1.0,1.0,0.0,0.7367,0.8992,0.8992,1.0
54149,1.0,1.0,1.0,0.0,0.7055,0.9013,0.9013,1.0
54150,1.0,1.0,1.0,0.0,0.6879,0.9019,0.9019,1.0
54151,1.0,1.0,1.0,0.0002,0.6502,0.895,0.895,1.0
54152,1.0,1.0,1.0,0.015676,0.5894,0.8651,0.8651,1.0
54153,1.0,1.0,1.0,0.106006,0.494,0.8645,0.8645,1.0
54154,1.0,1.0,1.0,0.198572,0.4796,0.8366,0.8366,1.0
54155,1.0,1.0,1.0,0.300418,0.4353,0.8417,0.8417,1.0
54156,1.0,1.0,1.0,0.371515,0.439,0.8703,0.8703,1.0
54157,1.0,1.0,1.0,0.434576,0.3931,0.8897,0.8897,1.0
54158,1.0,1.0,1.0,0.47565,0.2863,0.902,0.902,1.0
54159,1.0,1.0,1.0,0.395077,0.2175,0.9034,0.9034,1.0
54160,1.0,1.0,1.0,0.296239,0.2121,0.9036,0.9036,1.0
54161,1.0,1.0,1.0,0.21547,0.2143,0.9038,0.9038,1.0
54162,1.0,1.0,1.0,0.099281,0.2149,0.9013,0.9013,1.0
54163,1.0,1.0,1.0,0.012388,0.24,0.9036,0.9036,1.0
54164,1.0,1.0,1.0,0.0,0.2035,0.904,0.904,1.0
54165,1.0,1.0,1.0,0.0,0.2533,0.901,0.901,1.0
54166,1.0,1.0,1.0,0.0,0.2375,0.8936,0.8936,1.0
54167,1.0,1.0,1.0,0.0,0.2459,0.8854,0.8854,1.0
54168,1.0,1.0,1.0,0.0,0.3011,0.8783,0.8783,1.0
54169,1.0,1.0,1.0,0.0,0.3555,0.8608,0.8608,1.0
54170,1.0,1.0,1.0,0.0,0.3881,0.8614,0.8614,1.0
54171,1.0,1.0,1.0,0.0,0.3507,0.8598,0.8598,1.0
54172,1.0,1.0,1.0,0.0,0.3437,0.8505,0.8505,1.0
54173,1.0,1.0,1.0,0.0,0.3341,0.8517,0.8517,1.0
54174,1.0,1.0,1.0,0.0,0.3837,0.8349,0.8349,1.0
54175,1.0,1.0,1.0,0.0,0.4712,0.8448,0.8448,1.0
54176,1.0,1.0,1.0,0.017168,0.4987,0.865,0.865,1.0
54177,1.0,1.0,1.0,0.110792,0.5487,0.8705,0.8705,1.0
54178,1.0,1.0,1.0,0.279315,0.5504,0.8718,0.8718,1.0
54179,1.0,1.0,1.0,0.420048,0.5818,0.8761,0.8761,1.0
54180,1.0,1.0,1.0,0.459067,0.5607,0.8693,0.8693,1.0
54181,1.0,1.0,1.0,0.555039,0.6591,0.8913,0.8913,1.0
54182,1.0,1.0,1.0,0.628036,0.7079,0.8954,0.8954,1.0
54183,1.0,1.0,1.0,0.588376,0.7961,0.8991,0.8991,1.0
54184,1.0,1.0,1.0,0.481262,0.783,0.8978,0.8978,1.0
54185,1.0,1.0,1.0,0.298093,0.803,0.9004,0.9004,1.0
54186,1.0,1.0,1.0,0.131482,0.7483,0.8985,0.8985,1.0
54187,1.0,1.0,1.0,0.027783,0.7796,0.8922,0.8922,1.0
54188,1.0,1.0,1.0,0.0,0.7929,0.8651,0.8651,1.0
54189,1.0,1.0,1.0,0.0,0.8342,0.8532,0.8532,1.0
54190,1.0,1.0,1.0,0.0,0.8446,0.8032,0.8032,1.0
54191,1.0,1.0,1.0,0.0,0.8334,0.8072,0.8072,1.0
54192,1.0,1.0,1.0,0.0,0.8273,0.8425,0.8425,1.0
54193,1.0,1.0,1.0,0.0,0.8318,0.8435,0.8435,1.0
54194,1.0,1.0,1.0,0.0,0.8204,0.8378,0.8378,1.0
54195,1.0,1.0,1.0,0.0,0.838,0.771,0.771,1.0
54196,1.0,1.0,1.0,0.0,0.8428,0.7317,0.7317,1.0
54197,1.0,1.0,1.0,0.0,0.8389,0.7261,0.7261,1.0
54198,1.0,1.0,1.0,0.0,0.8396,0.7232,0.7232,1.0
54199,1.0,1.0,1.0,0.0,0.842,0.7679,0.7679,1.0
54200,1.0,1.0,1.0,0.025385,0.8514,0.8021,0.8021,1.0
54201,1.0,1.0,1.0,0.155931,0.8587,0.8567,0.8567,1.0
54202,1.0,1.0,1.0,0.28762,0.8628,0.8764,0.8764,1.0
54203,1.0,1.0,1.0,0.482531,0.8459,0.8749,0.8749,1.0
54204,1.0,1.0,1.0,0.551219,0.8118,0.8658,0.8658,1.0
54205,1.0,1.0,1.0,0.595544,0.8354,0.8742,0.8742,1.0
54206,1.0,1.0,1.0,0.5926,0.8628,0.8701,0.8701,1.0
54207,1.0,1.0,1.0,0.552043,0.8699,0.8811,0.8811,1.0
54208,1.0,1.0,1.0,0.482618,0.8716,0.8818,0.8818,1.0
54209,1.0,1.0,1.0,0.334097,0.8729,0.8882,0.8882,1.0
54210,1.0,1.0,1.0,0.149812,0.8695,0.8902,0.8902,1.0
54211,1.0,1.0,1.0,0.02362,0.8599,0.8984,0.8984,1.0
54212,1.0,1.0,1.0,0.0,0.8601,0.9046,0.9046,1.0
54213,1.0,1.0,1.0,0.0,0.8698,0.9031,0.9031,1.0
54214,1.0,1.0,1.0,0.0,0.86,0.9033,0.9033,1.0
54215,1.0,1.0,1.0,0.0,0.8702,0.9063,0.9063,1.0
54216,1.0,1.0,1.0,0.0,0.8602,0.9071,0.9071,1.0
54217,1.0,1.0,1.0,0.0,0.8606,0.9067,0.9067,1.0
54218,1.0,1.0,1.0,0.0,0.8653,0.9074,0.9074,1.0
54219,1.0,1.0,1.0,0.0,0.8694,0.9069,0.9069,1.0
54220,1.0,1.0,1.0,0.0,0.8682,0.9087,0.9087,1.0
54221,1.0,1.0,1.0,0.0,0.8659,0.9078,0.9078,1.0
54222,1.0,1.0,1.0,0.0,0.8691,0.9086,0.9086,1.0
54223,1.0,1.0,1.0,0.0,0.866,0.9057,0.9057,1.0
54224,1.0,1.0,1.0,0.028406,0.8652,0.9048,0.9048,1.0
54225,1.0,1.0,1.0,0.193005,0.8782,0.906,0.906,1.0
54226,1.0,1.0,1.0,0.444381,0.8747,0.8967,0.8967,1.0
54227,1.0,1.0,1.0,0.652378,0.8619,0.9013,0.9013,1.0
54228,1.0,1.0,1.0,0.75469,0.8535,0.9015,0.9015,1.0
54229,1.0,1.0,1.0,0.779887,0.8564,0.9045,0.9045,1.0
54230,1.0,1.0,1.0,0.744338,0.8563,0.9042,0.9042,1.0
54231,1.0,1.0,1.0,0.631224,0.8765,0.9047,0.9047,1.0
54232,1.0,1.0,1.0,0.541601,0.8755,0.9084,0.9084,1.0
54233,1.0,1.0,1.0,0.388632,0.8757,0.9067,0.9067,1.0
54234,1.0,1.0,1.0,0.1957,0.8771,0.9042,0.9042,1.0
54235,1.0,1.0,1.0,0.032595,0.8685,0.8979,0.8979,1.0
54236,1.0,1.0,1.0,0.0,0.8552,0.892,0.892,1.0
54237,1.0,1.0,1.0,0.0,0.8465,0.8693,0.8693,1.0
54238,1.0,1.0,1.0,0.0,0.8287,0.8631,0.8631,1.0
54239,1.0,1.0,1.0,0.0,0.8058,0.8286,0.8286,1.0
54240,1.0,1.0,1.0,0.0,0.7987,0.7349,0.7349,1.0
54241,1.0,1.0,1.0,0.0,0.7985,0.682,0.682,1.0
54242,1.0,1.0,1.0,0.0,0.775,0.6352,0.6352,1.0
54243,1.0,1.0,1.0,0.0,0.79,0.5769,0.5769,1.0
54244,1.0,1.0,1.0,0.0,0.7732,0.5019,0.5019,1.0
54245,1.0,1.0,1.0,0.0,0.7812,0.4346,0.4346,1.0
54246,1.0,1.0,1.0,0.0,0.7689,0.3711,0.3711,1.0
54247,1.0,1.0,1.0,0.0,0.7588,0.3442,0.3442,1.0
54248,1.0,1.0,1.0,0.03756,0.7732,0.3585,0.3585,1.0
54249,1.0,1.0,1.0,0.217542,0.6921,0.3864,0.3864,1.0
54250,1.0,1.0,1.0,0.432982,0.5917,0.3746,0.3746,1.0
54251,1.0,1.0,1.0,0.650705,0.6599,0.374,0.374,1.0
54252,1.0,1.0,1.0,0.807917,0.7165,0.3537,0.3537,1.0
54253,1.0,1.0,1.0,0.849762,0.702,0.3823,0.3823,1.0
54254,1.0,1.0,1.0,0.833834,0.6463,0.3983,0.3983,1.0
54255,1.0,1.0,1.0,0.79613,0.7022,0.3918,0.3918,1.0
54256,1.0,1.0,1.0,0.66246,0.715,0.4062,0.4062,1.0
54257,1.0,1.0,1.0,0.459432,0.8024,0.4121,0.4121,1.0
54258,1.0,1.0,1.0,0.20712,0.7927,0.4035,0.4035,1.0
54259,1.0,1.0,1.0,0.03301,0.789,0.4501,0.4501,1.0
54260,1.0,1.0,1.0,0.0,0.8082,0.556,0.556,1.0
54261,1.0,1.0,1.0,0.0,0.8151,0.6416,0.6416,1.0
54262,1.0,1.0,1.0,0.0,0.8045,0.6414,0.6414,1.0
54263,1.0,1.0,1.0,0.0,0.7747,0.6103,0.6103,1.0
54264,1.0,1.0,1.0,0.0,0.8022,0.6074,0.6074,1.0
54265,1.0,1.0,1.0,0.0,0.8107,0.5709,0.5709,1.0
54266,1.0,1.0,1.0,0.0,0.815,0.4951,0.4951,1.0
54267,1.0,1.0,1.0,0.0,0.8146,0.4508,0.4508,1.0
54268,1.0,1.0,1.0,0.0,0.8203,0.4561,0.4561,1.0
54269,1.0,1.0,1.0,0.0,0.821,0.5426,0.5426,1.0
54270,1.0,1.0,1.0,0.0,0.8197,0.6464,0.6464,1.0
54271,1.0,1.0,1.0,0.0,0.8253,0.7567,0.7567,1.0
54272,1.0,1.0,1.0,0.037565,0.835,0.7884,0.7884,1.0
54273,1.0,1.0,1.0,0.217457,0.8331,0.8108,0.8108,1.0
54274,1.0,1.0,1.0,0.432807,0.833,0.7601,0.7601,1.0
54275,1.0,1.0,1.0,0.665784,0.8375,0.6903,0.6903,1.0
54276,1.0,1.0,1.0,0.771018,0.8392,0.6168,0.6168,1.0
54277,1.0,1.0,1.0,0.848459,0.844,0.5639,0.5639,1.0
54278,1.0,1.0,1.0,0.803991,0.8497,0.5262,0.5262,1.0
54279,1.0,1.0,1.0,0.7567,0.8583,0.4776,0.4776,1.0
54280,1.0,1.0,1.0,0.635101,0.8511,0.4694,0.4694,1.0
54281,1.0,1.0,1.0,0.446136,0.8579,0.4893,0.4893,1.0
54282,1.0,1.0,1.0,0.198073,0.8543,0.4798,0.4798,1.0
54283,1.0,1.0,1.0,0.032405,0.8471,0.4837,0.4837,1.0
54284,1.0,1.0,1.0,0.0,0.8326,0.4909,0.4909,1.0
54285,1.0,1.0,1.0,0.0,0.8419,0.5207,0.5207,1.0
54286,1.0,1.0,1.0,0.0,0.8245,0.5686,0.5686,1.0
54287,1.0,1.0,1.0,0.0,0.8274,0.5748,0.5748,1.0
54288,1.0,1.0,1.0,0.0,0.8264,0.5587,0.5587,1.0
54289,1.0,1.0,1.0,0.0,0.8202,0.5524,0.5524,1.0
54290,1.0,1.0,1.0,0.0,0.8072,0.5117,0.5117,1.0
54291,1.0,1.0,1.0,0.0,0.8021,0.4727,0.4727,1.0
54292,1.0,1.0,1.0,0.0,0.7944,0.4589,0.4589,1.0
54293,1.0,1.0,1.0,0.0,0.7866,0.4011,0.4011,1.0
54294,1.0,1.0,1.0,0.0,0.7821,0.3695,0.3695,1.0
54295,1.0,1.0,1.0,0.000598,0.7735,0.29,0.29,1.0
54296,1.0,1.0,1.0,0.02831,0.7782,0.2726,0.2726,1.0
54297,1.0,1.0,1.0,0.190197,0.7434,0.2634,0.2634,1.0
54298,1.0,1.0,1.0,0.410801,0.7217,0.2369,0.2369,1.0
54299,1.0,1.0,1.0,0.583333,0.6568,0.1816,0.1816,1.0
54300,1.0,1.0,1.0,0.650765,0.5939,0.1459,0.1459,1.0
54301,1.0,1.0,1.0,0.650588,0.5736,0.1421,0.1421,1.0
54302,1.0,1.0,1.0,0.528143,0.5416,0.1433,0.1433,1.0
54303,1.0,1.0,1.0,0.4525,0.5044,0.1506,0.1506,1.0
54304,1.0,1.0,1.0,0.347434,0.4642,0.2178,0.2178,1.0
54305,1.0,1.0,1.0,0.215619,0.3752,0.2575,0.2575,1.0
54306,1.0,1.0,1.0,0.099583,0.3392,0.3769,0.3769,1.0
54307,1.0,1.0,1.0,0.025774,0.3327,0.5117,0.5117,1.0
54308,1.0,1.0,1.0,0.0,0.3474,0.5471,0.5471,1.0
54309,1.0,1.0,1.0,0.0,0.3845,0.595,0.595,1.0
54310,1.0,1.0,1.0,0.0,0.3581,0.679,0.679,1.0
54311,1.0,1.0,1.0,0.0,0.3863,0.753,0.753,1.0
54312,1.0,1.0,1.0,0.0,0.3506,0.8106,0.8106,1.0
54313,1.0,1.0,1.0,0.0,0.321,0.8276,0.8276,1.0
54314,1.0,1.0,1.0,0.0,0.3021,0.8477,0.8477,1.0
54315,1.0,1.0,1.0,0.0,0.3792,0.8561,0.8561,1.0
54316,1.0,1.0,1.0,0.0,0.3717,0.8577,0.8577,1.0
54317,1.0,1.0,1.0,0.0,0.3141,0.8518,0.8518,1.0
54318,1.0,1.0,1.0,0.0,0.2118,0.856,0.856,1.0
54319,1.0,1.0,1.0,0.0,0.1863,0.8563,0.8563,1.0
54320,1.0,1.0,1.0,0.009456,0.2216,0.8578,0.8578,1.0
54321,1.0,1.0,1.0,0.056511,0.1939,0.8739,0.8739,1.0
54322,1.0,1.0,1.0,0.092241,0.1949,0.8825,0.8825,1.0
54323,1.0,1.0,1.0,0.133635,0.2104,0.8845,0.8845,1.0
54324,1.0,1.0,1.0,0.159694,0.1964,0.9008,0.9008,1.0
