Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,omega,Rel_TimeStep
,,,,,,,66316,13399.23,3.0,1
,,,,,,,66317,13108.477,3.0,1
,,,,,,,66318,13108.477,3.0,1
,,,,,,,66319,14779.22,3.0,1
,,,,,,,66320,14779.22,3.0,1
,,,,,,,66321,18243.382,3.0,1
,,,,,,,66322,18243.382,3.0,1
,,,,,,,66323,21481.537,3.0,1
,,,,,,,66324,21481.537,3.0,1
,,,,,,,66325,24096.679,3.0,1
,,,,,,,66326,24096.679,3.0,1
,,,,,,,66327,25552.284,3.0,1
,,,,,,,66328,25552.284,3.0,1
,,,,,,,66329,25342.03,3.0,1
,,,,,,,66330,25342.03,3.0,1
,,,,,,,66331,24307.235,3.0,1
,,,,,,,66332,24307.235,3.0,1
,,,,,,,66333,22698.087,3.0,1
,,,,,,,66334,22698.087,3.0,1
,,,,,,,66335,19756.62,3.0,1
,,,,,,,66336,19756.62,3.0,1
,,,,,,,66337,16835.471,3.0,1
,,,,,,,66338,16835.471,3.0,1
,,,,,,,66339,15287.191,3.0,1
,,,,,,,66340,15287.191,3.0,1
,,,,,,,66341,14854.114,3.0,1
,,,,,,,66342,14854.114,3.0,1
,,,,,,,66343,16312.982,3.0,1
,,,,,,,66344,16312.982,3.0,1
,,,,,,,66345,19029.196,3.0,1
,,,,,,,66346,19029.196,3.0,1
,,,,,,,66347,21514.169,3.0,1
,,,,,,,66348,21514.169,3.0,1
,,,,,,,66349,23562.397,3.0,1
,,,,,,,66350,23562.397,3.0,1
,,,,,,,66351,24735.527,3.0,1
,,,,,,,66352,24735.527,3.0,1
,,,,,,,66353,23877.475,3.0,1
,,,,,,,66354,23877.475,3.0,1
,,,,,,,66355,22578.507,3.0,1
,,,,,,,66356,22578.507,3.0,1
,,,,,,,66357,21033.043,3.0,1
,,,,,,,66358,21033.043,3.0,1
,,,,,,,66359,18610.53,3.0,1
,,,,,,,66360,18610.53,3.0,1
,,,,,,,66361,16033.949,3.0,1
,,,,,,,66362,16033.949,3.0,1
,,,,,,,66363,14617.646,3.0,1
,,,,,,,66364,14617.646,3.0,1
,,,,,,,66365,14030.579,3.0,1
,,,,,,,66366,14030.579,3.0,1
,,,,,,,66367,14560.871,3.0,1
,,,,,,,66368,14560.871,3.0,1
,,,,,,,66369,17563.958,3.0,1
,,,,,,,66370,17563.958,3.0,1
,,,,,,,66371,21041.086,3.0,1
,,,,,,,66372,21041.086,3.0,1
,,,,,,,66373,23212.288,3.0,1
,,,,,,,66374,23212.288,3.0,1
,,,,,,,66375,23799.127,3.0,1
,,,,,,,66376,23799.127,3.0,1
,,,,,,,66377,23826.951,3.0,1
,,,,,,,66378,23826.951,3.0,1
,,,,,,,66379,23136.943,3.0,1
,,,,,,,66380,23136.943,3.0,1
,,,,,,,66381,21420.988,3.0,1
,,,,,,,66382,21420.988,3.0,1
,,,,,,,66383,19168.305,3.0,1
,,,,,,,66384,19168.305,3.0,1
,,,,,,,66385,16783.351,3.0,1
,,,,,,,66386,16783.351,3.0,1
,,,,,,,66387,15386.218,3.0,1
,,,,,,,66388,15386.218,3.0,1
,,,,,,,66389,14805.723,3.0,1
,,,,,,,66390,14805.723,3.0,1
,,,,,,,66391,15109.988,3.0,1
,,,,,,,66392,15109.988,3.0,1
,,,,,,,66393,17903.672,3.0,1
,,,,,,,66394,17903.672,3.0,1
,,,,,,,66395,21236.94,3.0,1
,,,,,,,66396,21236.94,3.0,1
,,,,,,,66397,23549.989,3.0,1
,,,,,,,66398,23549.989,3.0,1
,,,,,,,66399,24220.809,3.0,1
,,,,,,,66400,24220.809,3.0,1
,,,,,,,66401,24223.214,3.0,1
,,,,,,,66402,24223.214,3.0,1
,,,,,,,66403,23511.406,3.0,1
,,,,,,,66404,23511.406,3.0,1
,,,,,,,66405,21712.257,3.0,1
,,,,,,,66406,21712.257,3.0,1
,,,,,,,66407,19191.892,3.0,1
,,,,,,,66408,19191.892,3.0,1
,,,,,,,66409,16737.874,3.0,1
,,,,,,,66410,16737.874,3.0,1
,,,,,,,66411,15465.549,3.0,1
,,,,,,,66412,15465.549,3.0,1
,,,,,,,66413,15291.149,3.0,1
,,,,,,,66414,15291.149,3.0,1
,,,,,,,66415,16940.262,3.0,1
,,,,,,,66416,16940.262,3.0,1
,,,,,,,66417,20346.778,3.0,1
,,,,,,,66418,20346.778,3.0,1
,,,,,,,66419,23479.003,3.0,1
,,,,,,,66420,23479.003,3.0,1
,,,,,,,66421,25649.53,3.0,1
,,,,,,,66422,25649.53,3.0,1
,,,,,,,66423,26151.801,3.0,1
,,,,,,,66424,26151.801,3.0,1
,,,,,,,66425,25377.72,3.0,1
,,,,,,,66426,25377.72,3.0,1
,,,,,,,66427,24320.98,3.0,1
,,,,,,,66428,24320.98,3.0,1
,,,,,,,66429,22852.63,3.0,1
,,,,,,,66430,22852.63,3.0,1
,,,,,,,66431,19868.714,3.0,1
,,,,,,,66432,19868.714,3.0,1
,,,,,,,66433,17158.538,3.0,1
,,,,,,,66434,17158.538,3.0,1
,,,,,,,66435,15961.466,3.0,1
,,,,,,,66436,15961.466,3.0,1
,,,,,,,66437,15881.924,3.0,1
,,,,,,,66438,15881.924,3.0,1
,,,,,,,66439,17584.718,3.0,1
,,,,,,,66440,17584.718,3.0,1
,,,,,,,66441,20637.187,3.0,1
,,,,,,,66442,20637.187,3.0,1
,,,,,,,66443,23508.98,3.0,1
,,,,,,,66444,23508.98,3.0,1
,,,,,,,66445,25533.873,3.0,1
,,,,,,,66446,25533.873,3.0,1
,,,,,,,66447,25456.621,3.0,1
,,,,,,,66448,25456.621,3.0,1
,,,,,,,66449,24558.417,3.0,1
,,,,,,,66450,24558.417,3.0,1
,,,,,,,66451,23365.09,3.0,1
,,,,,,,66452,23365.09,3.0,1
,,,,,,,66453,21622.529,3.0,1
,,,,,,,66454,21622.529,3.0,1
,,,,,,,66455,18366.404,3.0,1
,,,,,,,66456,18366.404,3.0,1
,,,,,,,66457,15421.253,3.0,1
,,,,,,,66458,15421.253,3.0,1
,,,,,,,66459,13897.481,3.0,1
,,,,,,,66460,13897.481,3.0,1
,,,,,,,66461,13561.309,3.0,1
,,,,,,,66462,13561.309,3.0,1
,,,,,,,66463,14898.536,3.0,1
,,,,,,,66464,14898.536,3.0,1
,,,,,,,66465,16611.948,3.0,1
,,,,,,,66466,16611.948,3.0,1
,,,,,,,66467,17838.086,3.0,1
,,,,,,,66468,17838.086,3.0,1
,,,,,,,66469,18863.922,3.0,1
,,,,,,,66470,18863.922,3.0,1
,,,,,,,66471,19641.682,3.0,1
,,,,,,,66472,19641.682,3.0,1
,,,,,,,66473,19791.73,3.0,1
,,,,,,,66474,19791.73,3.0,1
,,,,,,,66475,19061.248,3.0,1
,,,,,,,66476,19061.248,3.0,1
,,,,,,,66477,17869.749,3.0,1
,,,,,,,66478,17869.749,3.0,1
,,,,,,,66479,15652.722,3.0,1
,,,,,,,66480,15652.722,3.0,1
,,,,,,,66481,13588.831,3.0,1
,,,,,,,66482,13588.831,3.0,1
,,,,,,,66483,12525.587,3.0,1
,,,,,,,66484,12525.587,3.0,1
,,,,,,,66485,12420.053,3.0,1
,,,,,,,66486,12420.053,3.0,1
,,,,,,,66487,14052.84,3.0,1
,,,,,,,66488,14052.84,3.0,1
,,,,,,,66489,16303.885,3.0,1
,,,,,,,66490,16303.885,3.0,1
,,,,,,,66491,17626.371,3.0,1
,,,,,,,66492,17626.371,3.0,1
,,,,,,,66493,18664.737,3.0,1
,,,,,,,66494,18664.737,3.0,1
,,,,,,,66495,19475.861,3.0,1
,,,,,,,66496,19475.861,3.0,1
,,,,,,,66497,19611.251,3.0,1
,,,,,,,66498,19611.251,3.0,1
,,,,,,,66499,19178.356,3.0,1
,,,,,,,66500,19178.356,3.0,1
,,,,,,,66501,18131.881,3.0,1
,,,,,,,66502,18131.881,3.0,1
,,,,,,,66503,15929.152,3.0,1
,,,,,,,66504,15929.152,3.0,1
,,,,,,,66505,13650.248,3.0,1
,,,,,,,66506,13650.248,3.0,1
,,,,,,,66507,12359.418,3.0,1
,,,,,,,66508,12359.418,3.0,1
,,,,,,,66509,12067.27,3.0,1
,,,,,,,66510,12067.27,3.0,1
,,,,,,,66511,13300.017,3.0,1
,,,,,,,66512,13300.017,3.0,1
,,,,,,,66513,15396.668,3.0,1
,,,,,,,66514,15396.668,3.0,1
,,,,,,,66515,16846.914,3.0,1
,,,,,,,66516,16846.914,3.0,1
,,,,,,,66517,18014.18,3.0,1
,,,,,,,66518,18014.18,3.0,1
,,,,,,,66519,18634.137,3.0,1
,,,,,,,66520,18634.137,3.0,1
,,,,,,,66521,18553.143,3.0,1
,,,,,,,66522,18553.143,3.0,1
,,,,,,,66523,17449.765,3.0,1
,,,,,,,66524,17449.765,3.0,1
,,,,,,,66525,15961.616,3.0,1
,,,,,,,66526,15961.616,3.0,1
,,,,,,,66527,13943.165,3.0,1
,,,,,,,66528,13943.165,3.0,1
,,,,,,,66529,11852.181,3.0,1
,,,,,,,66530,11852.181,3.0,1
,,,,,,,66531,10755.078,3.0,1
,,,,,,,66532,10755.078,3.0,1
,,,,,,,66533,10404.042,3.0,1
,,,,,,,66534,10404.042,3.0,1
,,,,,,,66535,10868.633,3.0,1
,,,,,,,66536,10868.633,3.0,1
,,,,,,,66537,12494.305,3.0,1
,,,,,,,66538,12494.305,3.0,1
,,,,,,,66539,14105.216,3.0,1
,,,,,,,66540,14105.216,3.0,1
,,,,,,,66541,14882.854,3.0,1
,,,,,,,66542,14882.854,3.0,1
,,,,,,,66543,14983.057,3.0,1
,,,,,,,66544,14983.057,3.0,1
,,,,,,,66545,15032.137,3.0,1
,,,,,,,66546,15032.137,3.0,1
,,,,,,,66547,14774.803,3.0,1
,,,,,,,66548,14774.803,3.0,1
,,,,,,,66549,14156.512,3.0,1
,,,,,,,66550,14156.512,3.0,1
,,,,,,,66551,12667.146,3.0,1
,,,,,,,66552,12667.146,3.0,1
,,,,,,,66553,11002.337,3.0,1
,,,,,,,66554,11002.337,3.0,1
,,,,,,,66555,10113.152,3.0,1
,,,,,,,66556,10113.152,3.0,1
,,,,,,,66557,9782.129,3.0,1
,,,,,,,66558,9782.129,3.0,1
,,,,,,,66559,10080.706,3.0,1
,,,,,,,66560,10080.706,3.0,1
,,,,,,,66561,11990.916,3.0,1
,,,,,,,66562,11990.916,3.0,1
,,,,,,,66563,13835.746,3.0,1
,,,,,,,66564,13835.746,3.0,1
,,,,,,,66565,15151.041,3.0,1
,,,,,,,66566,15151.041,3.0,1
,,,,,,,66567,15759.988,3.0,1
,,,,,,,66568,15759.988,3.0,1
,,,,,,,66569,16246.717,3.0,1
,,,,,,,66570,16246.717,3.0,1
,,,,,,,66571,16158.483,3.0,1
,,,,,,,66572,16158.483,3.0,1
,,,,,,,66573,15425.455,3.0,1
,,,,,,,66574,15425.455,3.0,1
,,,,,,,66575,13474.029,3.0,1
,,,,,,,66576,13474.029,3.0,1
,,,,,,,66577,11492.186,3.0,1
,,,,,,,66578,11492.186,3.0,1
,,,,,,,66579,10566.2,3.0,1
,,,,,,,66580,10566.2,3.0,1
,,,,,,,66581,10530.301,3.0,1
,,,,,,,66582,10530.301,3.0,1
,,,,,,,66583,11910.513,3.0,1
,,,,,,,66584,11910.513,3.0,1
,,,,,,,66585,13712.16,3.0,1
,,,,,,,66586,13712.16,3.0,1
,,,,,,,66587,15551.52,3.0,1
,,,,,,,66588,15551.52,3.0,1
,,,,,,,66589,17711.328,3.0,1
,,,,,,,66590,17711.328,3.0,1
,,,,,,,66591,18636.283,3.0,1
,,,,,,,66592,18636.283,3.0,1
,,,,,,,66593,17335.196,3.0,1
,,,,,,,66594,17335.196,3.0,1
,,,,,,,66595,17525.675,3.0,1
,,,,,,,66596,17525.675,3.0,1
,,,,,,,66597,16477.558,3.0,1
,,,,,,,66598,16477.558,3.0,1
,,,,,,,66599,14079.68,3.0,1
,,,,,,,66600,14079.68,3.0,1
,,,,,,,66601,11890.496,3.0,1
,,,,,,,66602,11890.496,3.0,1
,,,,,,,66603,10853.512,3.0,1
,,,,,,,66604,10853.512,3.0,1
,,,,,,,66605,10775.333,3.0,1
,,,,,,,66606,10775.333,3.0,1
,,,,,,,66607,12211.489,3.0,1
,,,,,,,66608,12211.489,3.0,1
,,,,,,,66609,14617.555,3.0,1
,,,,,,,66610,14617.555,3.0,1
,,,,,,,66611,16308.203,3.0,1
,,,,,,,66612,16308.203,3.0,1
,,,,,,,66613,17519.511,3.0,1
,,,,,,,66614,17519.511,3.0,1
,,,,,,,66615,18048.373,3.0,1
,,,,,,,66616,18048.373,3.0,1
,,,,,,,66617,17899.664,3.0,1
,,,,,,,66618,17899.664,3.0,1
,,,,,,,66619,17002.782,3.0,1
,,,,,,,66620,17002.782,3.0,1
,,,,,,,66621,16204.238,3.0,1
,,,,,,,66622,16204.238,3.0,1
,,,,,,,66623,14142.522,3.0,1
,,,,,,,66624,14142.522,3.0,1
,,,,,,,66625,12166.135,3.0,1
,,,,,,,66626,12166.135,3.0,1
,,,,,,,66627,11218.843,3.0,1
,,,,,,,66628,11218.843,3.0,1
,,,,,,,66629,11166.173,3.0,1
,,,,,,,66630,11166.173,3.0,1
,,,,,,,66631,12722.148,3.0,1
,,,,,,,66632,12722.148,3.0,1
,,,,,,,66633,14657.795,3.0,1
,,,,,,,66634,14657.795,3.0,1
,,,,,,,66635,16015.645,3.0,1
,,,,,,,66636,16015.645,3.0,1
,,,,,,,66637,16597.949,3.0,1
,,,,,,,66638,16597.949,3.0,1
,,,,,,,66639,16518.228,3.0,1
,,,,,,,66640,16518.228,3.0,1
,,,,,,,66641,16225.233,3.0,1
,,,,,,,66642,16225.233,3.0,1
,,,,,,,66643,15711.399,3.0,1
,,,,,,,66644,15711.399,3.0,1
,,,,,,,66645,15072.221,3.0,1
,,,,,,,66646,15072.221,3.0,1
,,,,,,,66647,13270.615,3.0,1
,,,,,,,66648,13270.615,3.0,1
,,,,,,,66649,11542.133,3.0,1
,,,,,,,66650,11542.133,3.0,1
,,,,,,,66651,10668.128,3.0,1
,,,,,,,66652,10668.128,3.0,1
,,,,,,,66653,10695.331,3.0,1
,,,,,,,66654,10695.331,3.0,1
,,,,,,,66655,12223.783,3.0,1
,,,,,,,66656,12223.783,3.0,1
,,,,,,,66657,14415.537,3.0,1
,,,,,,,66658,14415.537,3.0,1
,,,,,,,66659,15910.139,3.0,1
,,,,,,,66660,15910.139,3.0,1
,,,,,,,66661,16995.836,3.0,1
,,,,,,,66662,16995.836,3.0,1
,,,,,,,66663,17497.141,3.0,1
,,,,,,,66664,17497.141,3.0,1
,,,,,,,66665,17547.218,3.0,1
,,,,,,,66666,17547.218,3.0,1
,,,,,,,66667,16823.451,3.0,1
,,,,,,,66668,16823.451,3.0,1
,,,,,,,66669,16040.372,3.0,1
,,,,,,,66670,16040.372,3.0,1
,,,,,,,66671,14062.521,3.0,1
,,,,,,,66672,14062.521,3.0,1
,,,,,,,66673,12093.43,3.0,1
,,,,,,,66674,12093.43,3.0,1
,,,,,,,66675,11078.187,3.0,1
,,,,,,,66676,11078.187,3.0,1
,,,,,,,66677,10949.94,3.0,1
,,,,,,,66678,10949.94,3.0,1
,,,,,,,66679,12340.728,3.0,1
,,,,,,,66680,12340.728,3.0,1
,,,,,,,66681,15005.36,3.0,1
,,,,,,,66682,15005.36,3.0,1
,,,,,,,66683,17274.545,3.0,1
,,,,,,,66684,17274.545,3.0,1
,,,,,,,66685,19126.42,3.0,1
,,,,,,,66686,19126.42,3.0,1
,,,,,,,66687,20262.241,3.0,1
,,,,,,,66688,20262.241,3.0,1
,,,,,,,66689,20612.577,3.0,1
,,,,,,,66690,20612.577,3.0,1
,,,,,,,66691,19800.635,3.0,1
,,,,,,,66692,19800.635,3.0,1
,,,,,,,66693,18155.218,3.0,1
,,,,,,,66694,18155.218,3.0,1
,,,,,,,66695,15715.0,3.0,1
,,,,,,,66696,15715.0,3.0,1
,,,,,,,66697,13406.113,3.0,1
,,,,,,,66698,13406.113,3.0,1
,,,,,,,66699,12074.989,3.0,1
,,,,,,,66700,12074.989,3.0,1
,,,,,,,66701,11565.29,3.0,1
,,,,,,,66702,11565.29,3.0,1
,,,,,,,66703,11999.398,3.0,1
,,,,,,,66704,11999.398,3.0,1
,,,,,,,66705,13975.538,3.0,1
,,,,,,,66706,13975.538,3.0,1
,,,,,,,66707,16576.618,3.0,1
,,,,,,,66708,16576.618,3.0,1
,,,,,,,66709,19158.804,3.0,1
,,,,,,,66710,19158.804,3.0,1
,,,,,,,66711,20195.956,3.0,1
,,,,,,,66712,20195.956,3.0,1
,,,,,,,66713,20242.946,3.0,1
,,,,,,,66714,20242.946,3.0,1
,,,,,,,66715,19446.499,3.0,1
,,,,,,,66716,19446.499,3.0,1
,,,,,,,66717,18184.693,3.0,1
,,,,,,,66718,18184.693,3.0,1
,,,,,,,66719,16014.931,3.0,1
,,,,,,,66720,16014.931,3.0,1
,,,,,,,66721,13826.005,3.0,1
,,,,,,,66722,13826.005,3.0,1
,,,,,,,66723,12529.849,3.0,1
,,,,,,,66724,12529.849,3.0,1
,,,,,,,66725,11956.521,3.0,1
,,,,,,,66726,11956.521,3.0,1
,,,,,,,66727,12162.07,3.0,1
,,,,,,,66728,12162.07,3.0,1
,,,,,,,66729,14228.458,3.0,1
,,,,,,,66730,14228.458,3.0,1
,,,,,,,66731,16978.504,3.0,1
,,,,,,,66732,16978.504,3.0,1
,,,,,,,66733,18898.082,3.0,1
,,,,,,,66734,18898.082,3.0,1
,,,,,,,66735,19384.734,3.0,1
,,,,,,,66736,19384.734,3.0,1
,,,,,,,66737,19518.632,3.0,1
,,,,,,,66738,19518.632,3.0,1
,,,,,,,66739,18835.993,3.0,1
,,,,,,,66740,18835.993,3.0,1
,,,,,,,66741,17531.985,3.0,1
,,,,,,,66742,17531.985,3.0,1
,,,,,,,66743,15126.577,3.0,1
,,,,,,,66744,15126.577,3.0,1
,,,,,,,66745,13032.238,3.0,1
,,,,,,,66746,13032.238,3.0,1
,,,,,,,66747,12080.003,3.0,1
,,,,,,,66748,12080.003,3.0,1
,,,,,,,66749,12211.939,3.0,1
,,,,,,,66750,12211.939,3.0,1
,,,,,,,66751,13904.78,3.0,1
,,,,,,,66752,13904.78,3.0,1
,,,,,,,66753,15970.063,3.0,1
,,,,,,,66754,15970.063,3.0,1
,,,,,,,66755,17221.99,3.0,1
,,,,,,,66756,17221.99,3.0,1
,,,,,,,66757,17784.432,3.0,1
,,,,,,,66758,17784.432,3.0,1
,,,,,,,66759,17617.255,3.0,1
,,,,,,,66760,17617.255,3.0,1
,,,,,,,66761,17521.385,3.0,1
,,,,,,,66762,17521.385,3.0,1
,,,,,,,66763,17517.481,3.0,1
,,,,,,,66764,17517.481,3.0,1
,,,,,,,66765,16905.93,3.0,1
,,,,,,,66766,16905.93,3.0,1
,,,,,,,66767,14891.184,3.0,1
,,,,,,,66768,14891.184,3.0,1
,,,,,,,66769,12991.567,3.0,1
,,,,,,,66770,12991.567,3.0,1
,,,,,,,66771,12094.326,3.0,1
,,,,,,,66772,12094.326,3.0,1
,,,,,,,66773,12101.575,3.0,1
,,,,,,,66774,12101.575,3.0,1
,,,,,,,66775,13823.256,3.0,1
,,,,,,,66776,13823.256,3.0,1
,,,,,,,66777,15960.088,3.0,1
,,,,,,,66778,15960.088,3.0,1
,,,,,,,66779,17397.326,3.0,1
,,,,,,,66780,17397.326,3.0,1
,,,,,,,66781,18472.942,3.0,1
,,,,,,,66782,18472.942,3.0,1
,,,,,,,66783,18832.991,3.0,1
,,,,,,,66784,18832.991,3.0,1
,,,,,,,66785,18499.655,3.0,1
,,,,,,,66786,18499.655,3.0,1
,,,,,,,66787,17897.987,3.0,1
,,,,,,,66788,17897.987,3.0,1
,,,,,,,66789,17013.952,3.0,1
,,,,,,,66790,17013.952,3.0,1
,,,,,,,66791,14906.009,3.0,1
,,,,,,,66792,14906.009,3.0,1
,,,,,,,66793,12845.13,3.0,1
,,,,,,,66794,12845.13,3.0,1
,,,,,,,66795,11882.854,3.0,1
,,,,,,,66796,11882.854,3.0,1
,,,,,,,66797,11823.922,3.0,1
,,,,,,,66798,11823.922,3.0,1
,,,,,,,66799,13527.484,3.0,1
,,,,,,,66800,13527.484,3.0,1
,,,,,,,66801,15985.033,3.0,1
,,,,,,,66802,15985.033,3.0,1
,,,,,,,66803,17844.61,3.0,1
,,,,,,,66804,17844.61,3.0,1
,,,,,,,66805,19436.526,3.0,1
,,,,,,,66806,19436.526,3.0,1
,,,,,,,66807,20496.481,3.0,1
,,,,,,,66808,20496.481,3.0,1
,,,,,,,66809,20892.973,3.0,1
,,,,,,,66810,20892.973,3.0,1
,,,,,,,66811,20206.892,3.0,1
,,,,,,,66812,20206.892,3.0,1
,,,,,,,66813,18803.218,3.0,1
,,,,,,,66814,18803.218,3.0,1
,,,,,,,66815,16159.888,3.0,1
,,,,,,,66816,16159.888,3.0,1
,,,,,,,66817,13777.069,3.0,1
,,,,,,,66818,13777.069,3.0,1
,,,,,,,66819,12515.65,3.0,1
,,,,,,,66820,12515.65,3.0,1
,,,,,,,66821,12303.734,3.0,1
,,,,,,,66822,12303.734,3.0,1
,,,,,,,66823,13796.39,3.0,1
,,,,,,,66824,13796.39,3.0,1
,,,,,,,66825,16505.489,3.0,1
,,,,,,,66826,16505.489,3.0,1
,,,,,,,66827,18931.674,3.0,1
,,,,,,,66828,18931.674,3.0,1
,,,,,,,66829,20858.703,3.0,1
,,,,,,,66830,20858.703,3.0,1
,,,,,,,66831,21830.157,3.0,1
,,,,,,,66832,21830.157,3.0,1
,,,,,,,66833,21841.776,3.0,1
,,,,,,,66834,21841.776,3.0,1
,,,,,,,66835,20876.67,3.0,1
,,,,,,,66836,20876.67,3.0,1
,,,,,,,66837,19360.65,3.0,1
,,,,,,,66838,19360.65,3.0,1
,,,,,,,66839,16506.532,3.0,1
,,,,,,,66840,16506.532,3.0,1
,,,,,,,66841,13922.627,3.0,1
,,,,,,,66842,13922.627,3.0,1
,,,,,,,66843,12624.451,3.0,1
,,,,,,,66844,12624.451,3.0,1
,,,,,,,66845,12381.849,3.0,1
,,,,,,,66846,12381.849,3.0,1
,,,,,,,66847,13828.081,3.0,1
,,,,,,,66848,13828.081,3.0,1
,,,,,,,66849,16426.351,3.0,1
,,,,,,,66850,16426.351,3.0,1
,,,,,,,66851,18884.399,3.0,1
,,,,,,,66852,18884.399,3.0,1
,,,,,,,66853,21013.667,3.0,1
,,,,,,,66854,21013.667,3.0,1
,,,,,,,66855,21434.227,3.0,1
,,,,,,,66856,21434.227,3.0,1
,,,,,,,66857,19815.349,3.0,1
,,,,,,,66858,19815.349,3.0,1
,,,,,,,66859,18469.894,3.0,1
,,,,,,,66860,18469.894,3.0,1
,,,,,,,66861,17489.506,3.0,1
,,,,,,,66862,17489.506,3.0,1
,,,,,,,66863,15448.107,3.0,1
,,,,,,,66864,15448.107,3.0,1
,,,,,,,66865,13401.424,3.0,1
,,,,,,,66866,13401.424,3.0,1
,,,,,,,66867,12276.984,3.0,1
,,,,,,,66868,12276.984,3.0,1
,,,,,,,66869,11880.422,3.0,1
,,,,,,,66870,11880.422,3.0,1
,,,,,,,66871,12410.997,3.0,1
,,,,,,,66872,12410.997,3.0,1
,,,,,,,66873,14585.921,3.0,1
,,,,,,,66874,14585.921,3.0,1
,,,,,,,66875,16638.916,3.0,1
,,,,,,,66876,16638.916,3.0,1
,,,,,,,66877,17695.929,3.0,1
,,,,,,,66878,17695.929,3.0,1
,,,,,,,66879,17978.599,3.0,1
,,,,,,,66880,17978.599,3.0,1
,,,,,,,66881,18081.087,3.0,1
,,,,,,,66882,18081.087,3.0,1
,,,,,,,66883,17371.507,3.0,1
,,,,,,,66884,17371.507,3.0,1
,,,,,,,66885,16260.875,3.0,1
,,,,,,,66886,16260.875,3.0,1
,,,,,,,66887,14370.013,3.0,1
,,,,,,,66888,14370.013,3.0,1
,,,,,,,66889,12507.918,3.0,1
,,,,,,,66890,12507.918,3.0,1
,,,,,,,66891,11483.542,3.0,1
,,,,,,,66892,11483.542,3.0,1
,,,,,,,66893,11093.304,3.0,1
,,,,,,,66894,11093.304,3.0,1
,,,,,,,66895,11394.54,3.0,1
,,,,,,,66896,11394.54,3.0,1
,,,,,,,66897,13073.928,3.0,1
,,,,,,,66898,13073.928,3.0,1
,,,,,,,66899,14967.872,3.0,1
,,,,,,,66900,14967.872,3.0,1
,,,,,,,66901,16570.416,3.0,1
,,,,,,,66902,16570.416,3.0,1
,,,,,,,66903,17347.56,3.0,1
,,,,,,,66904,17347.56,3.0,1
,,,,,,,66905,17791.188,3.0,1
,,,,,,,66906,17791.188,3.0,1
,,,,,,,66907,17493.103,3.0,1
,,,,,,,66908,17493.103,3.0,1
,,,,,,,66909,16470.278,3.0,1
,,,,,,,66910,16470.278,3.0,1
,,,,,,,66911,14199.967,3.0,1
,,,,,,,66912,14199.967,3.0,1
,,,,,,,66913,12223.89,3.0,1
,,,,,,,66914,12223.89,3.0,1
,,,,,,,66915,11311.107,3.0,1
,,,,,,,66916,11311.107,3.0,1
,,,,,,,66917,11423.029,3.0,1
,,,,,,,66918,11423.029,3.0,1
,,,,,,,66919,13275.951,3.0,1
,,,,,,,66920,13275.951,3.0,1
,,,,,,,66921,15801.151,3.0,1
,,,,,,,66922,15801.151,3.0,1
,,,,,,,66923,18148.343,3.0,1
,,,,,,,66924,18148.343,3.0,1
,,,,,,,66925,20420.974,3.0,1
,,,,,,,66926,20420.974,3.0,1
,,,,,,,66927,21859.257,3.0,1
,,,,,,,66928,21859.257,3.0,1
,,,,,,,66929,22262.867,3.0,1
,,,,,,,66930,22262.867,3.0,1
,,,,,,,66931,21427.071,3.0,1
,,,,,,,66932,21427.071,3.0,1
,,,,,,,66933,19980.689,3.0,1
,,,,,,,66934,19980.689,3.0,1
,,,,,,,66935,17108.229,3.0,1
,,,,,,,66936,17108.229,3.0,1
,,,,,,,66937,14601.246,3.0,1
,,,,,,,66938,14601.246,3.0,1
,,,,,,,66939,13378.739,3.0,1
,,,,,,,66940,13378.739,3.0,1
,,,,,,,66941,13268.01,3.0,1
,,,,,,,66942,13268.01,3.0,1
,,,,,,,66943,15192.294,3.0,1
,,,,,,,66944,15192.294,3.0,1
,,,,,,,66945,17763.059,3.0,1
,,,,,,,66946,17763.059,3.0,1
,,,,,,,66947,20189.34,3.0,1
,,,,,,,66948,20189.34,3.0,1
,,,,,,,66949,22375.704,3.0,1
,,,,,,,66950,22375.704,3.0,1
,,,,,,,66951,23532.69,3.0,1
,,,,,,,66952,23532.69,3.0,1
,,,,,,,66953,23565.63,3.0,1
,,,,,,,66954,23565.63,3.0,1
,,,,,,,66955,22125.188,3.0,1
,,,,,,,66956,22125.188,3.0,1
,,,,,,,66957,20600.171,3.0,1
,,,,,,,66958,20600.171,3.0,1
,,,,,,,66959,17725.765,3.0,1
,,,,,,,66960,17725.765,3.0,1
,,,,,,,66961,15191.036,3.0,1
,,,,,,,66962,15191.036,3.0,1
,,,,,,,66963,13897.713,3.0,1
,,,,,,,66964,13897.713,3.0,1
,,,,,,,66965,13614.166,3.0,1
,,,,,,,66966,13614.166,3.0,1
,,,,,,,66967,15182.255,3.0,1
,,,,,,,66968,15182.255,3.0,1
,,,,,,,66969,16855.957,3.0,1
,,,,,,,66970,16855.957,3.0,1
,,,,,,,66971,18682.883,3.0,1
,,,,,,,66972,18682.883,3.0,1
,,,,,,,66973,20041.578,3.0,1
,,,,,,,66974,20041.578,3.0,1
,,,,,,,66975,20374.021,3.0,1
,,,,,,,66976,20374.021,3.0,1
