Time_Index,natural_gas,natural_gas_ccs,nuclear,solar_pv,onshore_wind,fixed_offshore_wind,float_offshore_wind,battery
15667,1.0,1.0,1.0,0.0,0.2627,0.0279,0.0279,1.0
15668,1.0,1.0,1.0,0.0,0.3471,0.0287,0.0287,1.0
15669,1.0,1.0,1.0,0.0,0.46,0.0291,0.0291,1.0
15670,1.0,1.0,1.0,0.0,0.5605,0.0468,0.0468,1.0
15671,1.0,1.0,1.0,0.0,0.6236,0.0464,0.0464,1.0
15672,1.0,1.0,1.0,0.0,0.6356,0.0596,0.0596,1.0
15673,1.0,1.0,1.0,0.0,0.6399,0.0934,0.0934,1.0
15674,1.0,1.0,1.0,0.0,0.6121,0.116,0.116,1.0
15675,1.0,1.0,1.0,0.0,0.6492,0.144,0.144,1.0
15676,1.0,1.0,1.0,0.0,0.6018,0.1434,0.1434,1.0
15677,1.0,1.0,1.0,0.0,0.6044,0.1952,0.1952,1.0
15678,1.0,1.0,1.0,0.0,0.5862,0.2338,0.2338,1.0
15679,1.0,1.0,1.0,0.0,0.557,0.2664,0.2664,1.0
15680,1.0,1.0,1.0,0.022602,0.5819,0.2988,0.2988,1.0
15681,1.0,1.0,1.0,0.153288,0.5063,0.3395,0.3395,1.0
15682,1.0,1.0,1.0,0.30995,0.4101,0.3702,0.3702,1.0
15683,1.0,1.0,1.0,0.456511,0.359,0.4207,0.4207,1.0
15684,1.0,1.0,1.0,0.508643,0.3725,0.4632,0.4632,1.0
15685,1.0,1.0,1.0,0.531876,0.4235,0.5278,0.5278,1.0
15686,1.0,1.0,1.0,0.475101,0.4535,0.5862,0.5862,1.0
15687,1.0,1.0,1.0,0.388358,0.4221,0.6446,0.6446,1.0
15688,1.0,1.0,1.0,0.262429,0.4197,0.6917,0.6917,1.0
15689,1.0,1.0,1.0,0.125548,0.4272,0.7542,0.7542,1.0
15690,1.0,1.0,1.0,0.024085,0.4068,0.8069,0.8069,1.0
15691,1.0,1.0,1.0,0.0,0.5194,0.8398,0.8398,1.0
15692,1.0,1.0,1.0,0.0,0.5536,0.8861,0.8861,1.0
15693,1.0,1.0,1.0,0.0,0.5155,0.8971,0.8971,1.0
15694,1.0,1.0,1.0,0.0,0.4355,0.9014,0.9014,1.0
15695,1.0,1.0,1.0,0.0,0.5068,0.9043,0.9043,1.0
15696,1.0,1.0,1.0,0.0,0.5781,0.9068,0.9068,1.0
15697,1.0,1.0,1.0,0.0,0.5339,0.9055,0.9055,1.0
15698,1.0,1.0,1.0,0.0,0.5845,0.905,0.905,1.0
15699,1.0,1.0,1.0,0.0,0.6663,0.8989,0.8989,1.0
15700,1.0,1.0,1.0,0.0,0.6451,0.8777,0.8777,1.0
15701,1.0,1.0,1.0,0.0,0.6731,0.8344,0.8344,1.0
15702,1.0,1.0,1.0,0.0,0.6724,0.7893,0.7893,1.0
15703,1.0,1.0,1.0,0.0,0.6871,0.6738,0.6738,1.0
15704,1.0,1.0,1.0,0.02098,0.6633,0.5542,0.5542,1.0
15705,1.0,1.0,1.0,0.154473,0.5884,0.4717,0.4717,1.0
15706,1.0,1.0,1.0,0.352037,0.5102,0.3782,0.3782,1.0
15707,1.0,1.0,1.0,0.512132,0.4754,0.2691,0.2691,1.0
15708,1.0,1.0,1.0,0.613607,0.4699,0.2106,0.2106,1.0
15709,1.0,1.0,1.0,0.575187,0.4921,0.1392,0.1392,1.0
15710,1.0,1.0,1.0,0.514755,0.5106,0.1092,0.1092,1.0
15711,1.0,1.0,1.0,0.382595,0.459,0.0889,0.0889,1.0
15712,1.0,1.0,1.0,0.237192,0.4059,0.0653,0.0653,1.0
15713,1.0,1.0,1.0,0.10556,0.3354,0.0686,0.0686,1.0
15714,1.0,1.0,1.0,0.018611,0.2921,0.0754,0.0754,1.0
15715,1.0,1.0,1.0,0.000598,0.232,0.079,0.079,1.0
15716,1.0,1.0,1.0,0.0,0.2514,0.0882,0.0882,1.0
15717,1.0,1.0,1.0,0.0,0.1936,0.1204,0.1204,1.0
15718,1.0,1.0,1.0,0.0,0.185,0.1539,0.1539,1.0
15719,1.0,1.0,1.0,0.0,0.2585,0.2017,0.2017,1.0
15720,1.0,1.0,1.0,0.0,0.2712,0.2048,0.2048,1.0
15721,1.0,1.0,1.0,0.0,0.2347,0.221,0.221,1.0
15722,1.0,1.0,1.0,0.0,0.2271,0.2864,0.2864,1.0
15723,1.0,1.0,1.0,0.0,0.2404,0.2872,0.2872,1.0
15724,1.0,1.0,1.0,0.0,0.1574,0.3207,0.3207,1.0
15725,1.0,1.0,1.0,0.0,0.1399,0.3168,0.3168,1.0
15726,1.0,1.0,1.0,0.0,0.1899,0.33,0.33,1.0
15727,1.0,1.0,1.0,0.0,0.2352,0.3804,0.3804,1.0
15728,1.0,1.0,1.0,0.016803,0.2466,0.4569,0.4569,1.0
15729,1.0,1.0,1.0,0.079831,0.264,0.5234,0.5234,1.0
15730,1.0,1.0,1.0,0.168331,0.3233,0.5971,0.5971,1.0
15731,1.0,1.0,1.0,0.2697,0.3679,0.6121,0.6121,1.0
15732,1.0,1.0,1.0,0.373541,0.4028,0.6247,0.6247,1.0
15733,1.0,1.0,1.0,0.422159,0.4876,0.666,0.666,1.0
15734,1.0,1.0,1.0,0.446955,0.6174,0.7382,0.7382,1.0
15735,1.0,1.0,1.0,0.401248,0.6762,0.8013,0.8013,1.0
15736,1.0,1.0,1.0,0.314034,0.7045,0.885,0.885,1.0
15737,1.0,1.0,1.0,0.164785,0.7203,0.9105,0.9105,1.0
15738,1.0,1.0,1.0,0.029972,0.7108,0.9134,0.9134,1.0
15739,1.0,1.0,1.0,0.0,0.7383,0.9139,0.9139,1.0
15740,1.0,1.0,1.0,0.0,0.756,0.9145,0.9145,1.0
15741,1.0,1.0,1.0,0.0,0.7659,0.9134,0.9134,1.0
15742,1.0,1.0,1.0,0.0,0.7672,0.9119,0.9119,1.0
15743,1.0,1.0,1.0,0.0,0.7934,0.9108,0.9108,1.0
15744,1.0,1.0,1.0,0.0,0.7852,0.912,0.912,1.0
15745,1.0,1.0,1.0,0.0,0.7869,0.912,0.912,1.0
15746,1.0,1.0,1.0,0.0,0.7889,0.9134,0.9134,1.0
15747,1.0,1.0,1.0,0.0,0.7681,0.9147,0.9147,1.0
15748,1.0,1.0,1.0,0.0,0.6962,0.9157,0.9157,1.0
15749,1.0,1.0,1.0,0.0,0.7087,0.9153,0.9153,1.0
15750,1.0,1.0,1.0,0.0,0.6793,0.9138,0.9138,1.0
15751,1.0,1.0,1.0,0.0,0.7798,0.9105,0.9105,1.0
15752,1.0,1.0,1.0,0.021761,0.8003,0.912,0.912,1.0
15753,1.0,1.0,1.0,0.126465,0.7192,0.9044,0.9044,1.0
15754,1.0,1.0,1.0,0.282475,0.6975,0.8747,0.8747,1.0
15755,1.0,1.0,1.0,0.431353,0.7472,0.8111,0.8111,1.0
15756,1.0,1.0,1.0,0.546233,0.734,0.6678,0.6678,1.0
15757,1.0,1.0,1.0,0.621088,0.7222,0.4952,0.4952,1.0
15758,1.0,1.0,1.0,0.616569,0.7084,0.3315,0.3315,1.0
15759,1.0,1.0,1.0,0.529047,0.7129,0.2856,0.2856,1.0
15760,1.0,1.0,1.0,0.365175,0.7002,0.2779,0.2779,1.0
15761,1.0,1.0,1.0,0.170426,0.6961,0.2422,0.2422,1.0
15762,1.0,1.0,1.0,0.029817,0.6818,0.233,0.233,1.0
15763,1.0,1.0,1.0,0.000201,0.6899,0.2458,0.2458,1.0
15764,1.0,1.0,1.0,0.0,0.7235,0.2446,0.2446,1.0
15765,1.0,1.0,1.0,0.0,0.7489,0.3156,0.3156,1.0
15766,1.0,1.0,1.0,0.0,0.6882,0.3157,0.3157,1.0
15767,1.0,1.0,1.0,0.0,0.6758,0.3322,0.3322,1.0
15768,1.0,1.0,1.0,0.0,0.656,0.2966,0.2966,1.0
15769,1.0,1.0,1.0,0.0,0.5599,0.3044,0.3044,1.0
15770,1.0,1.0,1.0,0.0,0.5053,0.3362,0.3362,1.0
15771,1.0,1.0,1.0,0.0,0.4737,0.3724,0.3724,1.0
15772,1.0,1.0,1.0,0.0,0.3586,0.4005,0.4005,1.0
15773,1.0,1.0,1.0,0.0,0.2622,0.4463,0.4463,1.0
15774,1.0,1.0,1.0,0.0,0.2027,0.4876,0.4876,1.0
15775,1.0,1.0,1.0,0.0,0.1408,0.4559,0.4559,1.0
15776,1.0,1.0,1.0,0.02142,0.1356,0.456,0.456,1.0
15777,1.0,1.0,1.0,0.129498,0.1319,0.426,0.426,1.0
15778,1.0,1.0,1.0,0.312318,0.0965,0.3736,0.3736,1.0
15779,1.0,1.0,1.0,0.457396,0.0663,0.3204,0.3204,1.0
15780,1.0,1.0,1.0,0.509858,0.0894,0.2802,0.2802,1.0
15781,1.0,1.0,1.0,0.477706,0.088,0.3037,0.3037,1.0
15782,1.0,1.0,1.0,0.393377,0.0951,0.3261,0.3261,1.0
15783,1.0,1.0,1.0,0.311192,0.0842,0.3116,0.3116,1.0
15784,1.0,1.0,1.0,0.183665,0.0891,0.3291,0.3291,1.0
15785,1.0,1.0,1.0,0.092437,0.1117,0.3483,0.3483,1.0
15786,1.0,1.0,1.0,0.020192,0.1619,0.3946,0.3946,1.0
15787,1.0,1.0,1.0,0.0002,0.2336,0.4647,0.4647,1.0
15788,1.0,1.0,1.0,0.0,0.2974,0.5121,0.5121,1.0
15789,1.0,1.0,1.0,0.0,0.4148,0.5116,0.5116,1.0
15790,1.0,1.0,1.0,0.0,0.5001,0.5111,0.5111,1.0
15791,1.0,1.0,1.0,0.0,0.4581,0.5255,0.5255,1.0
15792,1.0,1.0,1.0,0.0,0.4845,0.5669,0.5669,1.0
15793,1.0,1.0,1.0,0.0,0.4142,0.6249,0.6249,1.0
15794,1.0,1.0,1.0,0.0,0.3613,0.6443,0.6443,1.0
15795,1.0,1.0,1.0,0.0,0.3802,0.7339,0.7339,1.0
15796,1.0,1.0,1.0,0.0,0.4732,0.7914,0.7914,1.0
15797,1.0,1.0,1.0,0.0,0.4862,0.7591,0.7591,1.0
15798,1.0,1.0,1.0,0.0,0.4806,0.7667,0.7667,1.0
15799,1.0,1.0,1.0,0.0,0.4653,0.7605,0.7605,1.0
15800,1.0,1.0,1.0,0.010785,0.4858,0.7476,0.7476,1.0
15801,1.0,1.0,1.0,0.049004,0.4707,0.746,0.746,1.0
15802,1.0,1.0,1.0,0.112022,0.401,0.7013,0.7013,1.0
15803,1.0,1.0,1.0,0.204847,0.3437,0.6167,0.6167,1.0
15804,1.0,1.0,1.0,0.269226,0.2476,0.545,0.545,1.0
15805,1.0,1.0,1.0,0.248274,0.1957,0.4934,0.4934,1.0
15806,1.0,1.0,1.0,0.186371,0.1644,0.5717,0.5717,1.0
15807,1.0,1.0,1.0,0.130271,0.1964,0.7355,0.7355,1.0
15808,1.0,1.0,1.0,0.087638,0.2327,0.8229,0.8229,1.0
15809,1.0,1.0,1.0,0.039786,0.2661,0.8533,0.8533,1.0
15810,1.0,1.0,1.0,0.00982,0.2494,0.8539,0.8539,1.0
15811,1.0,1.0,1.0,0.0,0.3359,0.8918,0.8918,1.0
15812,1.0,1.0,1.0,0.0,0.4416,0.8775,0.8775,1.0
15813,1.0,1.0,1.0,0.0,0.4874,0.8761,0.8761,1.0
15814,1.0,1.0,1.0,0.0,0.5571,0.8667,0.8667,1.0
15815,1.0,1.0,1.0,0.0,0.5844,0.8382,0.8382,1.0
15816,1.0,1.0,1.0,0.0,0.6081,0.7007,0.7007,1.0
15817,1.0,1.0,1.0,0.0,0.6576,0.7418,0.7418,1.0
15818,1.0,1.0,1.0,0.0,0.5942,0.7075,0.7075,1.0
15819,1.0,1.0,1.0,0.0,0.5272,0.6571,0.6571,1.0
15820,1.0,1.0,1.0,0.0,0.4765,0.6314,0.6314,1.0
15821,1.0,1.0,1.0,0.0,0.4902,0.6337,0.6337,1.0
15822,1.0,1.0,1.0,0.0,0.5537,0.6442,0.6442,1.0
15823,1.0,1.0,1.0,0.0,0.5919,0.5756,0.5756,1.0
15824,1.0,1.0,1.0,0.007578,0.5173,0.4949,0.4949,1.0
15825,1.0,1.0,1.0,0.042536,0.4467,0.4624,0.4624,1.0
15826,1.0,1.0,1.0,0.082086,0.3756,0.4179,0.4179,1.0
15827,1.0,1.0,1.0,0.104923,0.3313,0.4354,0.4354,1.0
15828,1.0,1.0,1.0,0.126707,0.2937,0.542,0.542,1.0
15829,1.0,1.0,1.0,0.135378,0.405,0.7047,0.7047,1.0
15830,1.0,1.0,1.0,0.138807,0.3117,0.7812,0.7812,1.0
15831,1.0,1.0,1.0,0.090599,0.2945,0.8327,0.8327,1.0
15832,1.0,1.0,1.0,0.050833,0.2664,0.841,0.841,1.0
15833,1.0,1.0,1.0,0.029058,0.2895,0.8819,0.8819,1.0
15834,1.0,1.0,1.0,0.007603,0.364,0.8939,0.8939,1.0
15835,1.0,1.0,1.0,0.0002,0.4471,0.9053,0.9053,1.0
15836,1.0,1.0,1.0,0.0,0.636,0.9025,0.9025,1.0
15837,1.0,1.0,1.0,0.0,0.6942,0.9002,0.9002,1.0
15838,1.0,1.0,1.0,0.0,0.7435,0.9081,0.9081,1.0
15839,1.0,1.0,1.0,0.0,0.7892,0.9079,0.9079,1.0
15840,1.0,1.0,1.0,0.0,0.7702,0.9076,0.9076,1.0
15841,1.0,1.0,1.0,0.0,0.7745,0.9088,0.9088,1.0
15842,1.0,1.0,1.0,0.0,0.7889,0.9079,0.9079,1.0
15843,1.0,1.0,1.0,0.0,0.7785,0.9082,0.9082,1.0
15844,1.0,1.0,1.0,0.0,0.7916,0.9094,0.9094,1.0
15845,1.0,1.0,1.0,0.0,0.7846,0.9119,0.9119,1.0
15846,1.0,1.0,1.0,0.0,0.7474,0.912,0.912,1.0
15847,1.0,1.0,1.0,0.0,0.842,0.9116,0.9116,1.0
15848,1.0,1.0,1.0,0.014717,0.8678,0.9114,0.9114,1.0
15849,1.0,1.0,1.0,0.131453,0.8579,0.9106,0.9106,1.0
15850,1.0,1.0,1.0,0.326496,0.8645,0.9094,0.9094,1.0
15851,1.0,1.0,1.0,0.502436,0.8712,0.9092,0.9092,1.0
15852,1.0,1.0,1.0,0.618748,0.8775,0.9093,0.9093,1.0
15853,1.0,1.0,1.0,0.691759,0.8791,0.909,0.909,1.0
15854,1.0,1.0,1.0,0.620907,0.8698,0.9088,0.9088,1.0
15855,1.0,1.0,1.0,0.531581,0.8798,0.9099,0.9099,1.0
15856,1.0,1.0,1.0,0.377041,0.8855,0.911,0.911,1.0
15857,1.0,1.0,1.0,0.168085,0.8868,0.911,0.911,1.0
15858,1.0,1.0,1.0,0.032143,0.89,0.9121,0.9121,1.0
15859,1.0,1.0,1.0,0.000599,0.8748,0.9133,0.9133,1.0
15860,1.0,1.0,1.0,0.0,0.8425,0.9134,0.9134,1.0
15861,1.0,1.0,1.0,0.0,0.8144,0.9111,0.9111,1.0
15862,1.0,1.0,1.0,0.0,0.797,0.9097,0.9097,1.0
15863,1.0,1.0,1.0,0.0,0.8232,0.91,0.91,1.0
15864,1.0,1.0,1.0,0.0,0.8281,0.9094,0.9094,1.0
15865,1.0,1.0,1.0,0.0,0.8108,0.9086,0.9086,1.0
15866,1.0,1.0,1.0,0.0,0.8187,0.8876,0.8876,1.0
15867,1.0,1.0,1.0,0.0,0.8278,0.8578,0.8578,1.0
15868,1.0,1.0,1.0,0.0,0.8083,0.8161,0.8161,1.0
15869,1.0,1.0,1.0,0.0,0.8171,0.697,0.697,1.0
15870,1.0,1.0,1.0,0.0,0.8,0.6379,0.6379,1.0
15871,1.0,1.0,1.0,0.0,0.8196,0.5794,0.5794,1.0
15872,1.0,1.0,1.0,0.011382,0.8306,0.5395,0.5395,1.0
15873,1.0,1.0,1.0,0.121573,0.8313,0.4799,0.4799,1.0
15874,1.0,1.0,1.0,0.32244,0.838,0.493,0.493,1.0
15875,1.0,1.0,1.0,0.505607,0.8371,0.5023,0.5023,1.0
15876,1.0,1.0,1.0,0.625145,0.8544,0.5471,0.5471,1.0
15877,1.0,1.0,1.0,0.672546,0.8561,0.5997,0.5997,1.0
15878,1.0,1.0,1.0,0.624987,0.8624,0.6523,0.6523,1.0
15879,1.0,1.0,1.0,0.51682,0.8656,0.709,0.709,1.0
15880,1.0,1.0,1.0,0.329395,0.8618,0.7306,0.7306,1.0
15881,1.0,1.0,1.0,0.152525,0.8626,0.7403,0.7403,1.0
15882,1.0,1.0,1.0,0.026697,0.8548,0.7994,0.7994,1.0
15883,1.0,1.0,1.0,0.000598,0.8413,0.8034,0.8034,1.0
15884,1.0,1.0,1.0,0.0,0.8346,0.8416,0.8416,1.0
15885,1.0,1.0,1.0,0.0,0.8283,0.8592,0.8592,1.0
15886,1.0,1.0,1.0,0.0,0.8214,0.8836,0.8836,1.0
15887,1.0,1.0,1.0,0.0,0.8254,0.8834,0.8834,1.0
15888,1.0,1.0,1.0,0.0,0.8269,0.8611,0.8611,1.0
15889,1.0,1.0,1.0,0.0,0.8205,0.8456,0.8456,1.0
15890,1.0,1.0,1.0,0.0,0.819,0.831,0.831,1.0
15891,1.0,1.0,1.0,0.0,0.8203,0.8174,0.8174,1.0
15892,1.0,1.0,1.0,0.0,0.8222,0.7764,0.7764,1.0
15893,1.0,1.0,1.0,0.0,0.8173,0.7224,0.7224,1.0
15894,1.0,1.0,1.0,0.0,0.8116,0.6978,0.6978,1.0
15895,1.0,1.0,1.0,0.0,0.7569,0.7321,0.7321,1.0
15896,1.0,1.0,1.0,0.015199,0.7516,0.7843,0.7843,1.0
15897,1.0,1.0,1.0,0.133237,0.7086,0.7889,0.7889,1.0
15898,1.0,1.0,1.0,0.311362,0.7255,0.7671,0.7671,1.0
15899,1.0,1.0,1.0,0.458565,0.7718,0.7064,0.7064,1.0
15900,1.0,1.0,1.0,0.529827,0.7507,0.629,0.629,1.0
15901,1.0,1.0,1.0,0.50003,0.7768,0.6323,0.6323,1.0
15902,1.0,1.0,1.0,0.435281,0.7793,0.6084,0.6084,1.0
15903,1.0,1.0,1.0,0.333473,0.7736,0.5978,0.5978,1.0
15904,1.0,1.0,1.0,0.24289,0.7679,0.6275,0.6275,1.0
15905,1.0,1.0,1.0,0.106586,0.7785,0.6448,0.6448,1.0
15906,1.0,1.0,1.0,0.017804,0.7452,0.6792,0.6792,1.0
15907,1.0,1.0,1.0,0.0,0.7464,0.6794,0.6794,1.0
15908,1.0,1.0,1.0,0.0,0.6535,0.6774,0.6774,1.0
15909,1.0,1.0,1.0,0.0,0.6501,0.711,0.711,1.0
15910,1.0,1.0,1.0,0.0,0.627,0.7832,0.7832,1.0
15911,1.0,1.0,1.0,0.0,0.6378,0.7858,0.7858,1.0
15912,1.0,1.0,1.0,0.0,0.5249,0.7554,0.7554,1.0
15913,1.0,1.0,1.0,0.0,0.457,0.7608,0.7608,1.0
15914,1.0,1.0,1.0,0.0,0.4671,0.7575,0.7575,1.0
15915,1.0,1.0,1.0,0.0,0.446,0.7237,0.7237,1.0
15916,1.0,1.0,1.0,0.0,0.4507,0.6591,0.6591,1.0
15917,1.0,1.0,1.0,0.0,0.4535,0.6513,0.6513,1.0
15918,1.0,1.0,1.0,0.0,0.4471,0.6691,0.6691,1.0
15919,1.0,1.0,1.0,0.0,0.4417,0.6406,0.6406,1.0
15920,1.0,1.0,1.0,0.012587,0.4026,0.6825,0.6825,1.0
15921,1.0,1.0,1.0,0.13614,0.3309,0.6715,0.6715,1.0
15922,1.0,1.0,1.0,0.324623,0.293,0.7031,0.7031,1.0
15923,1.0,1.0,1.0,0.496234,0.281,0.6728,0.6728,1.0
15924,1.0,1.0,1.0,0.577025,0.2756,0.675,0.675,1.0
15925,1.0,1.0,1.0,0.5549,0.2848,0.6317,0.6317,1.0
15926,1.0,1.0,1.0,0.489771,0.2438,0.5623,0.5623,1.0
15927,1.0,1.0,1.0,0.374741,0.2122,0.4585,0.4585,1.0
15928,1.0,1.0,1.0,0.237628,0.18,0.4192,0.4192,1.0
15929,1.0,1.0,1.0,0.105984,0.1552,0.3566,0.3566,1.0
15930,1.0,1.0,1.0,0.01559,0.1705,0.3044,0.3044,1.0
15931,1.0,1.0,1.0,0.0,0.216,0.271,0.271,1.0
15932,1.0,1.0,1.0,0.0,0.2573,0.2392,0.2392,1.0
15933,1.0,1.0,1.0,0.0,0.2607,0.219,0.219,1.0
15934,1.0,1.0,1.0,0.0,0.1906,0.1918,0.1918,1.0
15935,1.0,1.0,1.0,0.0,0.1924,0.1936,0.1936,1.0
15936,1.0,1.0,1.0,0.0,0.1711,0.2004,0.2004,1.0
15937,1.0,1.0,1.0,0.0,0.1513,0.1805,0.1805,1.0
15938,1.0,1.0,1.0,0.0,0.1183,0.1751,0.1751,1.0
15939,1.0,1.0,1.0,0.0,0.1024,0.1847,0.1847,1.0
15940,1.0,1.0,1.0,0.0,0.0724,0.174,0.174,1.0
15941,1.0,1.0,1.0,0.0,0.0621,0.1576,0.1576,1.0
15942,1.0,1.0,1.0,0.0,0.0684,0.1232,0.1232,1.0
15943,1.0,1.0,1.0,0.0,0.0711,0.1348,0.1348,1.0
15944,1.0,1.0,1.0,0.005806,0.0825,0.1144,0.1144,1.0
15945,1.0,1.0,1.0,0.049294,0.0944,0.0953,0.0953,1.0
15946,1.0,1.0,1.0,0.143307,0.1116,0.0912,0.0912,1.0
15947,1.0,1.0,1.0,0.210042,0.1142,0.1003,0.1003,1.0
15948,1.0,1.0,1.0,0.210288,0.1341,0.0995,0.0995,1.0
15949,1.0,1.0,1.0,0.195057,0.1413,0.0915,0.0915,1.0
15950,1.0,1.0,1.0,0.154099,0.1653,0.1003,0.1003,1.0
15951,1.0,1.0,1.0,0.10677,0.1621,0.1022,0.1022,1.0
15952,1.0,1.0,1.0,0.046229,0.1517,0.1306,0.1306,1.0
15953,1.0,1.0,1.0,0.021544,0.1547,0.1818,0.1818,1.0
15954,1.0,1.0,1.0,0.002597,0.1944,0.2302,0.2302,1.0
15955,1.0,1.0,1.0,0.0,0.2825,0.332,0.332,1.0
15956,1.0,1.0,1.0,0.0,0.3629,0.4643,0.4643,1.0
15957,1.0,1.0,1.0,0.0,0.5075,0.6383,0.6383,1.0
15958,1.0,1.0,1.0,0.0,0.5427,0.77,0.77,1.0
15959,1.0,1.0,1.0,0.0,0.6063,0.8103,0.8103,1.0
15960,1.0,1.0,1.0,0.0,0.635,0.8295,0.8295,1.0
15961,1.0,1.0,1.0,0.0,0.6747,0.8551,0.8551,1.0
15962,1.0,1.0,1.0,0.0,0.6286,0.8801,0.8801,1.0
15963,1.0,1.0,1.0,0.0,0.6367,0.8936,0.8936,1.0
15964,1.0,1.0,1.0,0.0,0.5874,0.8958,0.8958,1.0
15965,1.0,1.0,1.0,0.0,0.5658,0.8883,0.8883,1.0
15966,1.0,1.0,1.0,0.0,0.5367,0.8345,0.8345,1.0
15967,1.0,1.0,1.0,0.0,0.5277,0.7042,0.7042,1.0
15968,1.0,1.0,1.0,0.009095,0.5623,0.7437,0.7437,1.0
15969,1.0,1.0,1.0,0.064337,0.6039,0.7777,0.7777,1.0
15970,1.0,1.0,1.0,0.174919,0.5344,0.8387,0.8387,1.0
15971,1.0,1.0,1.0,0.247058,0.5144,0.8514,0.8514,1.0
15972,1.0,1.0,1.0,0.286543,0.4777,0.8387,0.8387,1.0
15973,1.0,1.0,1.0,0.303256,0.4688,0.7938,0.7938,1.0
15974,1.0,1.0,1.0,0.263471,0.4668,0.8102,0.8102,1.0
15975,1.0,1.0,1.0,0.210773,0.4771,0.815,0.815,1.0
15976,1.0,1.0,1.0,0.133238,0.4215,0.8228,0.8228,1.0
15977,1.0,1.0,1.0,0.063084,0.455,0.8767,0.8767,1.0
15978,1.0,1.0,1.0,0.009582,0.479,0.9047,0.9047,1.0
15979,1.0,1.0,1.0,0.0,0.4906,0.9085,0.9085,1.0
15980,1.0,1.0,1.0,0.0,0.4481,0.91,0.91,1.0
15981,1.0,1.0,1.0,0.0,0.3479,0.9068,0.9068,1.0
15982,1.0,1.0,1.0,0.0,0.295,0.9051,0.9051,1.0
15983,1.0,1.0,1.0,0.0,0.21,0.9044,0.9044,1.0
15984,1.0,1.0,1.0,0.0,0.196,0.9058,0.9058,1.0
15985,1.0,1.0,1.0,0.0,0.2039,0.8993,0.8993,1.0
15986,1.0,1.0,1.0,0.0,0.1655,0.8706,0.8706,1.0
15987,1.0,1.0,1.0,0.0,0.1703,0.8464,0.8464,1.0
15988,1.0,1.0,1.0,0.0,0.2258,0.7932,0.7932,1.0
15989,1.0,1.0,1.0,0.0,0.2168,0.6798,0.6798,1.0
15990,1.0,1.0,1.0,0.0,0.2049,0.5449,0.5449,1.0
15991,1.0,1.0,1.0,0.0,0.1999,0.3843,0.3843,1.0
15992,1.0,1.0,1.0,0.007181,0.1248,0.2776,0.2776,1.0
15993,1.0,1.0,1.0,0.043059,0.1114,0.2293,0.2293,1.0
15994,1.0,1.0,1.0,0.092838,0.0723,0.1908,0.1908,1.0
15995,1.0,1.0,1.0,0.15096,0.0639,0.1773,0.1773,1.0
15996,1.0,1.0,1.0,0.220551,0.0781,0.223,0.223,1.0
15997,1.0,1.0,1.0,0.278081,0.0881,0.2452,0.2452,1.0
15998,1.0,1.0,1.0,0.254705,0.0895,0.41,0.41,1.0
15999,1.0,1.0,1.0,0.178382,0.099,0.5605,0.5605,1.0
16000,1.0,1.0,1.0,0.108203,0.1059,0.6852,0.6852,1.0
16001,1.0,1.0,1.0,0.045265,0.1242,0.7422,0.7422,1.0
16002,1.0,1.0,1.0,0.008589,0.1435,0.7708,0.7708,1.0
16003,1.0,1.0,1.0,0.0,0.1603,0.8183,0.8183,1.0
16004,1.0,1.0,1.0,0.0,0.1855,0.8381,0.8381,1.0
16005,1.0,1.0,1.0,0.0,0.1962,0.8466,0.8466,1.0
16006,1.0,1.0,1.0,0.0,0.2294,0.8605,0.8605,1.0
16007,1.0,1.0,1.0,0.0,0.2564,0.8561,0.8561,1.0
16008,1.0,1.0,1.0,0.0,0.283,0.8675,0.8675,1.0
16009,1.0,1.0,1.0,0.0,0.2897,0.8558,0.8558,1.0
16010,1.0,1.0,1.0,0.0,0.3502,0.8802,0.8802,1.0
16011,1.0,1.0,1.0,0.0,0.3956,0.8594,0.8594,1.0
16012,1.0,1.0,1.0,0.0,0.4417,0.8403,0.8403,1.0
16013,1.0,1.0,1.0,0.0,0.5356,0.7603,0.7603,1.0
16014,1.0,1.0,1.0,0.0,0.4978,0.7303,0.7303,1.0
16015,1.0,1.0,1.0,0.0,0.5993,0.6225,0.6225,1.0
16016,1.0,1.0,1.0,0.007978,0.5692,0.5829,0.5829,1.0
16017,1.0,1.0,1.0,0.068903,0.4941,0.5273,0.5273,1.0
16018,1.0,1.0,1.0,0.194133,0.5973,0.4372,0.4372,1.0
16019,1.0,1.0,1.0,0.294621,0.5683,0.3663,0.3663,1.0
16020,1.0,1.0,1.0,0.388483,0.5352,0.3086,0.3086,1.0
16021,1.0,1.0,1.0,0.425045,0.5391,0.2464,0.2464,1.0
16022,1.0,1.0,1.0,0.352705,0.4505,0.1861,0.1861,1.0
16023,1.0,1.0,1.0,0.251468,0.391,0.1831,0.1831,1.0
16024,1.0,1.0,1.0,0.127956,0.3462,0.1673,0.1673,1.0
16025,1.0,1.0,1.0,0.041462,0.3415,0.1662,0.1662,1.0
16026,1.0,1.0,1.0,0.005592,0.2907,0.1715,0.1715,1.0
16027,1.0,1.0,1.0,0.0,0.3561,0.1932,0.1932,1.0
16028,1.0,1.0,1.0,0.0,0.4255,0.1845,0.1845,1.0
16029,1.0,1.0,1.0,0.0,0.42,0.1815,0.1815,1.0
16030,1.0,1.0,1.0,0.0,0.39,0.2103,0.2103,1.0
16031,1.0,1.0,1.0,0.0,0.4128,0.293,0.293,1.0
