Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,485,12630.56660536546
,,,,,,,486,13045.612875157865
,,,,,,,487,13830.151555863022
,,,,,,,488,14758.437969032864
,,,,,,,489,15834.521346567808
,,,,,,,490,16767.160684030594
,,,,,,,491,17326.157147882706
,,,,,,,492,17574.273832580555
,,,,,,,493,17571.33813945276
,,,,,,,494,17356.83007952834
,,,,,,,495,17074.396154474485
,,,,,,,496,16973.975203344224
,,,,,,,497,17633.49384912411
,,,,,,,498,18746.931390940368
,,,,,,,499,18560.66672352134
,,,,,,,500,17908.74038755473
,,,,,,,501,17242.641739936676
,,,,,,,502,16389.266116924486
,,,,,,,503,15337.478130792026
,,,,,,,504,14290.751684535082
,,,,,,,505,13507.225311805028
,,,,,,,506,13055.7359549089
,,,,,,,507,12849.225127987802
,,,,,,,508,12755.080486303183
,,,,,,,509,12838.089740261663
,,,,,,,510,13195.434455473172
,,,,,,,511,13803.831548510334
,,,,,,,512,14473.37204324374
,,,,,,,513,15370.074447590356
,,,,,,,514,15943.344453891426
,,,,,,,515,16163.622669273933
,,,,,,,516,16171.012517492187
,,,,,,,517,16082.840492860678
,,,,,,,518,15965.615229343703
,,,,,,,519,15891.00813157858
,,,,,,,520,15914.59490739849
,,,,,,,521,16659.754807872123
,,,,,,,522,17770.05419496556
,,,,,,,523,17776.12804281618
,,,,,,,524,17452.189490783083
,,,,,,,525,16807.349310642203
,,,,,,,526,15754.549016534636
,,,,,,,527,14562.0502218628
,,,,,,,528,13370.563735166066
,,,,,,,529,12513.138880253464
,,,,,,,530,12094.043378560644
,,,,,,,531,11910.815635066925
,,,,,,,532,11926.000254693476
,,,,,,,533,12297.517281556433
,,,,,,,534,13417.129902020824
,,,,,,,535,15469.07816755547
,,,,,,,536,16617.23787291778
,,,,,,,537,16868.49271233845
,,,,,,,538,17009.203520877825
,,,,,,,539,17144.751558744174
,,,,,,,540,17117.824166606424
,,,,,,,541,16952.919197462073
,,,,,,,542,16828.20285492933
,,,,,,,543,16644.570188245572
,,,,,,,544,16650.239112906147
,,,,,,,545,17418.0747120221
,,,,,,,546,18514.10055666658
,,,,,,,547,18358.205128500653
,,,,,,,548,17785.23881459211
,,,,,,,549,16931.863191579923
,,,,,,,550,15677.613610426777
,,,,,,,551,14127.77010054343
,,,,,,,552,12746.982022502356
,,,,,,,553,11862.22485226196
,,,,,,,554,11314.566237731005
,,,,,,,555,11036.181544577563
,,,,,,,556,10973.418450121151
,,,,,,,557,11275.086226701971
,,,,,,,558,12330.923444734846
,,,,,,,559,14390.97017407032
,,,,,,,560,15519.18741232309
,,,,,,,561,15651.293603074088
,,,,,,,562,15609.991437689869
,,,,,,,563,15637.323753017661
,,,,,,,564,15592.377278923068
,,,,,,,565,15418.4627688003
,,,,,,,566,15299.820274118178
,,,,,,,567,15123.37499405765
,,,,,,,568,15119.528223752259
,,,,,,,569,15858.51304557776
,,,,,,,570,17235.555584110953
,,,,,,,571,17264.91251538895
,,,,,,,572,16847.84162964634
,,,,,,,573,16177.69375012787
,,,,,,,574,15056.056513713273
,,,,,,,575,13668.182279846475
,,,,,,,576,12395.711155141465
,,,,,,,577,11564.606307581553
,,,,,,,578,11157.658501589975
,,,,,,,579,10976.455374046462
,,,,,,,580,10993.66460962322
,,,,,,,581,11347.972400909419
,,,,,,,582,12502.003492527325
,,,,,,,583,14658.219479497626
,,,,,,,584,15844.13827233129
,,,,,,,585,15958.427842720466
,,,,,,,586,16058.241409065666
,,,,,,,587,16143.680202164394
,,,,,,,588,16105.414960705486
,,,,,,,589,15943.951838676488
,,,,,,,590,15858.006891590208
,,,,,,,591,15675.386532881548
,,,,,,,592,15644.308678045874
,,,,,,,593,16328.93256160832
,,,,,,,594,17868.248068550594
,,,,,,,595,17970.49117403604
,,,,,,,596,17557.46952019384
,,,,,,,597,16896.432412451304
,,,,,,,598,15741.389012858293
,,,,,,,599,14256.333213381566
,,,,,,,600,12937.2959218218
,,,,,,,601,12070.760295133266
,,,,,,,602,11628.381710013067
,,,,,,,603,11434.01857879321
,,,,,,,604,11431.993962843004
,,,,,,,605,11800.47406578065
,,,,,,,606,12911.988222444214
,,,,,,,607,15048.970357887549
,,,,,,,608,16190.651292209193
,,,,,,,609,16267.283005924523
,,,,,,,610,16240.558075381792
,,,,,,,611,16214.238068029104
,,,,,,,612,16109.4641926059
,,,,,,,613,15970.069384434157
,,,,,,,614,15944.76168505657
,,,,,,,615,15878.860435877337
,,,,,,,616,15997.098007369419
,,,,,,,617,16782.851457644698
,,,,,,,618,17975.552713911555
,,,,,,,619,17921.900391231076
,,,,,,,620,17496.731041687635
,,,,,,,621,16790.140075065443
,,,,,,,622,15665.465914725535
,,,,,,,623,14200.656274750876
,,,,,,,624,12886.680523066629
,,,,,,,625,12017.107972452784
,,,,,,,626,11527.150912502726
,,,,,,,627,11297.357002154247
,,,,,,,628,11209.286208320249
,,,,,,,629,11510.95398490107
,,,,,,,630,12533.385039755532
,,,,,,,631,14466.893272203079
,,,,,,,632,15767.709020210981
,,,,,,,633,16159.67466817103
,,,,,,,634,16421.862433722818
,,,,,,,635,16608.228331939357
,,,,,,,636,16660.362192657183
,,,,,,,637,16544.0480063178
,,,,,,,638,16423.07720329294
,,,,,,,639,16210.897451711262
,,,,,,,640,16142.26297099925
,,,,,,,641,16630.904030581674
,,,,,,,642,17338.8109975715
,,,,,,,643,17090.79554367116
,,,,,,,644,16518.841537737724
,,,,,,,645,15901.333672924635
,,,,,,,646,15058.08112966348
