Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1
,,,,,,,485,12065.119779619334
,,,,,,,486,12778.679477487474
,,,,,,,487,13617.374035075913
,,,,,,,488,15626.0182371051
,,,,,,,489,16538.428184601053
,,,,,,,490,17055.666751891273
,,,,,,,491,17403.773706106997
,,,,,,,492,17490.64448231952
,,,,,,,493,17545.44106992245
,,,,,,,494,17494.127723928625
,,,,,,,495,17196.316517218416
,,,,,,,496,16521.000074818818
,,,,,,,497,16790.52283700314
,,,,,,,498,17641.105245937462
,,,,,,,499,17429.56675317033
,,,,,,,500,16218.631494761841
,,,,,,,501,16075.69362055309
,,,,,,,502,14894.306407138478
,,,,,,,503,13641.886653632022
,,,,,,,504,12463.075174402731
,,,,,,,505,11629.626307267186
,,,,,,,506,11116.578143108649
,,,,,,,507,10917.248848578445
,,,,,,,508,11169.342509169139
,,,,,,,509,11827.038430376433
,,,,,,,510,12996.773843556482
,,,,,,,511,15371.618615027739
,,,,,,,512,16656.985351168845
,,,,,,,513,16772.22986768698
,,,,,,,514,16353.626943342542
,,,,,,,515,16929.044175082803
,,,,,,,516,16707.20373738578
,,,,,,,517,16692.37814069645
,,,,,,,518,16498.349086245704
,,,,,,,519,16187.28727933685
,,,,,,,520,15743.72046225289
,,,,,,,521,16370.265571256652
,,,,,,,522,17943.567056265292
,,,,,,,523,17646.56020859409
,,,,,,,524,17032.289757379134
,,,,,,,525,16393.290472724588
,,,,,,,526,15542.927254107926
,,,,,,,527,14552.531176850012
,,,,,,,528,13307.929872547593
,,,,,,,529,12165.445469177279
,,,,,,,530,11768.990685030149
,,,,,,,531,11442.452653158738
,,,,,,,532,11371.257455998584
,,,,,,,533,11207.988440062878
,,,,,,,534,11973.525005746169
,,,,,,,535,14814.16804665563
,,,,,,,536,16092.36001918618
,,,,,,,537,16070.553062107761
,,,,,,,538,16735.64293724327
,,,,,,,539,16860.24916149157
,,,,,,,540,16957.476432260548
,,,,,,,541,16432.650507820654
,,,,,,,542,16382.69395981124
,,,,,,,543,16059.608423395777
,,,,,,,544,16022.679318021788
,,,,,,,545,16687.49049415611
,,,,,,,546,17792.642124915845
,,,,,,,547,17385.90820750084
,,,,,,,548,16677.41468222362
,,,,,,,549,15933.264545588492
,,,,,,,550,14921.675442503876
,,,,,,,551,13381.509384294388
,,,,,,,552,12121.39119076234
,,,,,,,553,11229.051538597214
,,,,,,,554,10859.108864772696
,,,,,,,555,10771.549771454047
,,,,,,,556,10750.825872415815
,,,,,,,557,11042.994664116284
,,,,,,,558,11678.933218814764
,,,,,,,559,12984.350414058857
,,,,,,,560,13848.092176543754
,,,,,,,561,14514.223453640983
,,,,,,,562,15508.433045701577
,,,,,,,563,15982.08745317672
,,,,,,,564,16326.558426828953
,,,,,,,565,15851.080078203713
,,,,,,,566,15838.754838033905
,,,,,,,567,15696.86630027801
,,,,,,,568,15458.973395199611
,,,,,,,569,16210.66625747177
,,,,,,,570,17325.772699174155
