Cost_of_Demand_Curtailment_per_MW,Demand_Segment,Max_Demand_Curtailment,Rep_Periods,Sub_Weights,Timesteps_per_Rep_Period,Voll,Time_Index,Demand_MW_z1,Rel_TimeStep
,,,,,,,448.0,14636.0,9.0
,,,,,,,449.0,15622.12846347607,397.0
,,,,,,,450.0,16846.0,1.0
,,,,,,,451.0,16607.5,178.0
,,,,,,,452.0,16429.898876404495,178.0
,,,,,,,453.0,18627.0,1.0
,,,,,,,454.0,18494.0,1.0
,,,,,,,455.0,15930.479674796748,492.0
,,,,,,,456.0,15358.986754966887,151.0
,,,,,,,457.0,19046.0,1.0
,,,,,,,458.0,19325.0,1.0
,,,,,,,459.0,18662.666666666668,6.0
,,,,,,,460.0,17835.0,1.0
,,,,,,,461.0,18090.0,1.0
,,,,,,,462.0,18931.0,1.0
,,,,,,,463.0,20065.0,1.0
,,,,,,,464.0,16220.461538461539,13.0
,,,,,,,465.0,18483.0,1.0
,,,,,,,466.0,18456.0,1.0
,,,,,,,467.0,17379.809523809523,21.0
,,,,,,,468.0,18822.0,1.0
,,,,,,,469.0,18883.0,1.0
,,,,,,,470.0,18703.0,1.0
,,,,,,,471.0,14444.17570093458,535.0
,,,,,,,472.0,13269.0,1.0
,,,,,,,473.0,13562.5,6.0
,,,,,,,474.0,14207.115384615385,130.0
,,,,,,,475.0,16178.0,1.0
,,,,,,,476.0,14153.45945945946,37.0
,,,,,,,477.0,13615.509234828496,1137.0
,,,,,,,478.0,17674.0,1.0
,,,,,,,479.0,19478.0,6.0
,,,,,,,480.0,19906.0,1.0
,,,,,,,481.0,19603.0,1.0
,,,,,,,482.0,18981.0,1.0
,,,,,,,483.0,14921.190476190477,21.0
,,,,,,,484.0,16701.0,1.0
,,,,,,,485.0,16676.0,1.0
,,,,,,,486.0,14377.921985815603,141.0
,,,,,,,487.0,19706.0,1.0
,,,,,,,488.0,19601.0,1.0
,,,,,,,489.0,19010.0,1.0
,,,,,,,490.0,14588.52,150.0
,,,,,,,491.0,14442.653696498055,257.0
,,,,,,,492.0,19245.0,1.0
,,,,,,,493.0,15414.788990825688,109.0
,,,,,,,494.0,11970.0,1.0
,,,,,,,495.0,14159.333333333334,6.0
,,,,,,,496.0,14062.0,1.0
,,,,,,,497.0,12431.166666666666,24.0
,,,,,,,498.0,14348.0,1.0
,,,,,,,499.0,16835.20408163265,49.0
,,,,,,,500.0,23980.0,1.0
,,,,,,,501.0,23450.0,1.0
,,,,,,,502.0,19784.75,20.0
,,,,,,,503.0,25551.0,1.0
,,,,,,,504.0,25228.0,1.0
,,,,,,,505.0,24683.0,1.0
,,,,,,,506.0,23378.666666666668,3.0
,,,,,,,507.0,16803.34328358209,67.0
,,,,,,,508.0,15608.0,1.0
,,,,,,,509.0,12520.866666666667,15.0
,,,,,,,510.0,12384.0,1.0
,,,,,,,511.0,16732.477135461606,1159.0
,,,,,,,512.0,14448.0,1.0
,,,,,,,513.0,12055.857142857143,14.0
,,,,,,,514.0,10916.0,1.0
,,,,,,,515.0,12063.0,1.0
,,,,,,,516.0,15798.975945017182,582.0
,,,,,,,517.0,16883.0,1.0
,,,,,,,518.0,16868.0,1.0
,,,,,,,519.0,16744.0,1.0
,,,,,,,520.0,14149.923780487805,328.0
,,,,,,,521.0,19237.0,1.0
,,,,,,,522.0,20045.0,1.0
,,,,,,,523.0,21031.5,2.0
,,,,,,,524.0,17441.934782608696,46.0
,,,,,,,525.0,18554.0,1.0
,,,,,,,526.0,18343.333333333332,3.0
,,,,,,,527.0,17746.0,1.0
,,,,,,,528.0,13974.464330413017,799.0
,,,,,,,529.0,13560.822784810127,79.0
,,,,,,,530.0,12190.0,1.0
,,,,,,,531.0,14367.556818181818,88.0
,,,,,,,532.0,14501.369685767098,541.0
,,,,,,,533.0,16098.0,1.0
,,,,,,,534.0,16547.4,10.0
,,,,,,,535.0,15692.980555555556,720.0
,,,,,,,536.0,15443.637931034482,58.0
,,,,,,,537.0,19205.0,2.0
,,,,,,,538.0,15648.90909090909,132.0
,,,,,,,539.0,15158.758771929824,228.0
,,,,,,,540.0,16342.5,2.0
,,,,,,,541.0,15756.067961165048,309.0
,,,,,,,542.0,16807.333333333332,3.0
,,,,,,,543.0,16950.1,10.0
,,,,,,,544.0,15350.096726190477,672.0
,,,,,,,545.0,15017.132530120482,83.0
,,,,,,,546.0,16824.0,1.0
,,,,,,,547.0,14660.572463768116,483.0
,,,,,,,548.0,12678.0,1.0
,,,,,,,549.0,12592.0,1.0
,,,,,,,550.0,14384.24,175.0
,,,,,,,551.0,14381.54430379747,79.0
,,,,,,,552.0,16179.0,1.0
,,,,,,,553.0,16293.0,1.0
,,,,,,,554.0,16195.0,1.0
,,,,,,,555.0,16128.0,1.0
,,,,,,,556.0,13932.669724770642,109.0
,,,,,,,557.0,13220.34778012685,946.0
,,,,,,,558.0,13804.0,1.0
,,,,,,,559.0,13413.263056092843,517.0
,,,,,,,560.0,17642.5,40.0
,,,,,,,561.0,25075.0,1.0
,,,,,,,562.0,24720.0,1.0
,,,,,,,563.0,24114.0,1.0
,,,,,,,564.0,22938.0,3.0
,,,,,,,565.0,19298.647058823528,17.0
,,,,,,,566.0,25673.0,1.0
,,,,,,,567.0,25692.0,1.0
,,,,,,,568.0,25332.0,1.0
,,,,,,,569.0,24654.0,1.0
,,,,,,,570.0,23376.0,3.0
,,,,,,,571.0,17643.70588235294,17.0
,,,,,,,572.0,21588.0,1.0
