Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,omega,Rel_TimeStep
,,,,,,,,1166,9583.0,2737.0,1307.0,1.002747252747253,1
,,,,,,,,1167,9384.0,2680.0,1279.0,1.002747252747253,1
,,,,,,,,1168,9384.0,2680.0,1279.0,1.002747252747253,1
,,,,,,,,1169,10454.0,2985.0,1425.0,1.002747252747253,1
,,,,,,,,1170,10454.0,2985.0,1425.0,1.002747252747253,1
,,,,,,,,1171,10901.0,3113.0,1486.0,1.002747252747253,1
,,,,,,,,1172,10901.0,3113.0,1486.0,1.002747252747253,1
,,,,,,,,1173,10134.0,2894.0,1382.0,1.002747252747253,1
,,,,,,,,1174,10134.0,2894.0,1382.0,1.002747252747253,1
,,,,,,,,1175,8490.0,2424.0,1157.0,1.002747252747253,1
,,,,,,,,1176,8490.0,2424.0,1157.0,1.002747252747253,1
,,,,,,,,1177,7970.0,2276.0,1086.0,1.002747252747253,1
,,,,,,,,1178,7970.0,2276.0,1086.0,1.002747252747253,1
,,,,,,,,1179,7430.0,2122.0,1013.0,1.002747252747253,1
,,,,,,,,1180,7430.0,2122.0,1013.0,1.002747252747253,1
,,,,,,,,1181,7658.0,2187.0,1044.0,1.002747252747253,1
,,,,,,,,1182,7658.0,2187.0,1044.0,1.002747252747253,1
,,,,,,,,1183,9688.0,2766.0,1321.0,1.002747252747253,1
,,,,,,,,1184,9688.0,2766.0,1321.0,1.002747252747253,1
,,,,,,,,1185,10868.0,3104.0,1482.0,1.002747252747253,1
,,,,,,,,1186,10868.0,3104.0,1482.0,1.002747252747253,1
,,,,,,,,1187,11084.0,3166.0,1511.0,1.002747252747253,1
,,,,,,,,1188,11084.0,3166.0,1511.0,1.002747252747253,1
,,,,,,,,1189,11032.0,3150.0,1504.0,1.002747252747253,1
,,,,,,,,1190,11032.0,3150.0,1504.0,1.002747252747253,1
,,,,,,,,1191,10911.0,3115.0,1488.0,1.002747252747253,1
,,,,,,,,1192,10911.0,3115.0,1488.0,1.002747252747253,1
,,,,,,,,1193,11885.0,3394.0,1621.0,1.002747252747253,1
,,,,,,,,1194,11885.0,3394.0,1621.0,1.002747252747253,1
,,,,,,,,1195,12236.0,3495.0,1668.0,1.002747252747253,1
,,,,,,,,1196,12236.0,3495.0,1668.0,1.002747252747253,1
,,,,,,,,1197,11458.0,3272.0,1562.0,1.002747252747253,1
,,,,,,,,1198,11458.0,3272.0,1562.0,1.002747252747253,1
,,,,,,,,1199,9581.0,2736.0,1306.0,1.002747252747253,1
,,,,,,,,1200,9581.0,2736.0,1306.0,1.002747252747253,1
,,,,,,,,1201,7846.0,2241.0,1070.0,1.002747252747253,1
,,,,,,,,1202,7846.0,2241.0,1070.0,1.002747252747253,1
,,,,,,,,1203,7307.0,2087.0,996.0,1.002747252747253,1
,,,,,,,,1204,7307.0,2087.0,996.0,1.002747252747253,1
,,,,,,,,1205,7457.0,2129.0,1016.0,1.002747252747253,1
,,,,,,,,1206,7457.0,2129.0,1016.0,1.002747252747253,1
,,,,,,,,1207,9462.0,2702.0,1290.0,1.002747252747253,1
,,,,,,,,1208,9462.0,2702.0,1290.0,1.002747252747253,1
,,,,,,,,1209,10434.0,2980.0,1423.0,1.002747252747253,1
,,,,,,,,1210,10434.0,2980.0,1423.0,1.002747252747253,1
,,,,,,,,1211,10545.0,3011.0,1438.0,1.002747252747253,1
,,,,,,,,1212,10545.0,3011.0,1438.0,1.002747252747253,1
,,,,,,,,1213,10414.0,2975.0,1420.0,1.002747252747253,1
,,,,,,,,1214,10414.0,2975.0,1420.0,1.002747252747253,1
,,,,,,,,1215,10287.0,2938.0,1403.0,1.002747252747253,1
,,,,,,,,1216,10287.0,2938.0,1403.0,1.002747252747253,1
,,,,,,,,1217,11220.0,3205.0,1530.0,1.002747252747253,1
,,,,,,,,1218,11220.0,3205.0,1530.0,1.002747252747253,1
,,,,,,,,1219,11739.0,3352.0,1600.0,1.002747252747253,1
,,,,,,,,1220,11739.0,3352.0,1600.0,1.002747252747253,1
,,,,,,,,1221,11037.0,3152.0,1504.0,1.002747252747253,1
,,,,,,,,1222,11037.0,3152.0,1504.0,1.002747252747253,1
,,,,,,,,1223,9289.0,2653.0,1267.0,1.002747252747253,1
,,,,,,,,1224,9289.0,2653.0,1267.0,1.002747252747253,1
,,,,,,,,1225,7571.0,2162.0,1032.0,1.002747252747253,1
,,,,,,,,1226,7571.0,2162.0,1032.0,1.002747252747253,1
,,,,,,,,1227,7066.0,2018.0,963.0,1.002747252747253,1
,,,,,,,,1228,7066.0,2018.0,963.0,1.002747252747253,1
,,,,,,,,1229,7305.0,2086.0,996.0,1.002747252747253,1
,,,,,,,,1230,7305.0,2086.0,996.0,1.002747252747253,1
,,,,,,,,1231,9396.0,2683.0,1281.0,1.002747252747253,1
,,,,,,,,1232,9396.0,2683.0,1281.0,1.002747252747253,1
,,,,,,,,1233,10302.0,2942.0,1404.0,1.002747252747253,1
,,,,,,,,1234,10302.0,2942.0,1404.0,1.002747252747253,1
,,,,,,,,1235,10324.0,2949.0,1408.0,1.002747252747253,1
,,,,,,,,1236,10324.0,2949.0,1408.0,1.002747252747253,1
,,,,,,,,1237,10179.0,2907.0,1388.0,1.002747252747253,1
,,,,,,,,1238,10179.0,2907.0,1388.0,1.002747252747253,1
,,,,,,,,1239,10181.0,2908.0,1388.0,1.002747252747253,1
,,,,,,,,1240,10181.0,2908.0,1388.0,1.002747252747253,1
,,,,,,,,1241,11211.0,3202.0,1529.0,1.002747252747253,1
,,,,,,,,1242,11211.0,3202.0,1529.0,1.002747252747253,1
,,,,,,,,1243,11886.0,3394.0,1621.0,1.002747252747253,1
,,,,,,,,1244,11886.0,3394.0,1621.0,1.002747252747253,1
,,,,,,,,1245,11261.0,3216.0,1535.0,1.002747252747253,1
,,,,,,,,1246,11261.0,3216.0,1535.0,1.002747252747253,1
,,,,,,,,1247,9554.0,2729.0,1302.0,1.002747252747253,1
,,,,,,,,1248,9554.0,2729.0,1302.0,1.002747252747253,1
,,,,,,,,1249,7849.0,2242.0,1070.0,1.002747252747253,1
,,,,,,,,1250,7849.0,2242.0,1070.0,1.002747252747253,1
,,,,,,,,1251,7318.0,2090.0,998.0,1.002747252747253,1
,,,,,,,,1252,7318.0,2090.0,998.0,1.002747252747253,1
,,,,,,,,1253,7565.0,2160.0,1031.0,1.002747252747253,1
,,,,,,,,1254,7565.0,2160.0,1031.0,1.002747252747253,1
,,,,,,,,1255,9713.0,2774.0,1324.0,1.002747252747253,1
,,,,,,,,1256,9713.0,2774.0,1324.0,1.002747252747253,1
,,,,,,,,1257,10524.0,3005.0,1434.0,1.002747252747253,1
,,,,,,,,1258,10524.0,3005.0,1434.0,1.002747252747253,1
,,,,,,,,1259,10425.0,2977.0,1421.0,1.002747252747253,1
,,,,,,,,1260,10425.0,2977.0,1421.0,1.002747252747253,1
,,,,,,,,1261,10163.0,2903.0,1386.0,1.002747252747253,1
,,,,,,,,1262,10163.0,2903.0,1386.0,1.002747252747253,1
,,,,,,,,1263,10178.0,2907.0,1388.0,1.002747252747253,1
,,,,,,,,1264,10178.0,2907.0,1388.0,1.002747252747253,1
,,,,,,,,1265,11272.0,3219.0,1537.0,1.002747252747253,1
,,,,,,,,1266,11272.0,3219.0,1537.0,1.002747252747253,1
,,,,,,,,1267,11819.0,3376.0,1611.0,1.002747252747253,1
,,,,,,,,1268,11819.0,3376.0,1611.0,1.002747252747253,1
,,,,,,,,1269,11266.0,3217.0,1536.0,1.002747252747253,1
,,,,,,,,1270,11266.0,3217.0,1536.0,1.002747252747253,1
,,,,,,,,1271,9576.0,2735.0,1306.0,1.002747252747253,1
,,,,,,,,1272,9576.0,2735.0,1306.0,1.002747252747253,1
,,,,,,,,1273,7884.0,2252.0,1075.0,1.002747252747253,1
,,,,,,,,1274,7884.0,2252.0,1075.0,1.002747252747253,1
,,,,,,,,1275,7295.0,2083.0,994.0,1.002747252747253,1
,,,,,,,,1276,7295.0,2083.0,994.0,1.002747252747253,1
,,,,,,,,1277,7473.0,2134.0,1019.0,1.002747252747253,1
,,,,,,,,1278,7473.0,2134.0,1019.0,1.002747252747253,1
,,,,,,,,1279,9371.0,2676.0,1277.0,1.002747252747253,1
,,,,,,,,1280,9371.0,2676.0,1277.0,1.002747252747253,1
,,,,,,,,1281,10570.0,3019.0,1441.0,1.002747252747253,1
,,,,,,,,1282,10570.0,3019.0,1441.0,1.002747252747253,1
,,,,,,,,1283,10774.0,3077.0,1469.0,1.002747252747253,1
,,,,,,,,1284,10774.0,3077.0,1469.0,1.002747252747253,1
,,,,,,,,1285,10536.0,3009.0,1436.0,1.002747252747253,1
,,,,,,,,1286,10536.0,3009.0,1436.0,1.002747252747253,1
,,,,,,,,1287,10180.0,2907.0,1388.0,1.002747252747253,1
,,,,,,,,1288,10180.0,2907.0,1388.0,1.002747252747253,1
,,,,,,,,1289,10860.0,3101.0,1480.0,1.002747252747253,1
,,,,,,,,1290,10860.0,3101.0,1480.0,1.002747252747253,1
,,,,,,,,1291,11216.0,3203.0,1530.0,1.002747252747253,1
,,,,,,,,1292,11216.0,3203.0,1530.0,1.002747252747253,1
,,,,,,,,1293,10530.0,3007.0,1435.0,1.002747252747253,1
,,,,,,,,1294,10530.0,3007.0,1435.0,1.002747252747253,1
,,,,,,,,1295,9233.0,2637.0,1259.0,1.002747252747253,1
,,,,,,,,1296,9233.0,2637.0,1259.0,1.002747252747253,1
,,,,,,,,1297,7689.0,2196.0,1048.0,1.002747252747253,1
,,,,,,,,1298,7689.0,2196.0,1048.0,1.002747252747253,1
,,,,,,,,1299,7081.0,2023.0,965.0,1.002747252747253,1
,,,,,,,,1300,7081.0,2023.0,965.0,1.002747252747253,1
,,,,,,,,1301,7089.0,2024.0,966.0,1.002747252747253,1
,,,,,,,,1302,7089.0,2024.0,966.0,1.002747252747253,1
,,,,,,,,1303,7883.0,2251.0,1075.0,1.002747252747253,1
,,,,,,,,1304,7883.0,2251.0,1075.0,1.002747252747253,1
,,,,,,,,1305,9213.0,2631.0,1256.0,1.002747252747253,1
,,,,,,,,1306,9213.0,2631.0,1256.0,1.002747252747253,1
,,,,,,,,1307,9830.0,2807.0,1340.0,1.002747252747253,1
,,,,,,,,1308,9830.0,2807.0,1340.0,1.002747252747253,1
,,,,,,,,1309,9798.0,2798.0,1336.0,1.002747252747253,1
,,,,,,,,1310,9798.0,2798.0,1336.0,1.002747252747253,1
,,,,,,,,1311,9709.0,2773.0,1323.0,1.002747252747253,1
,,,,,,,,1312,9709.0,2773.0,1323.0,1.002747252747253,1
,,,,,,,,1313,10741.0,3067.0,1464.0,1.002747252747253,1
,,,,,,,,1314,10741.0,3067.0,1464.0,1.002747252747253,1
,,,,,,,,1315,11394.0,3254.0,1554.0,1.002747252747253,1
,,,,,,,,1316,11394.0,3254.0,1554.0,1.002747252747253,1
,,,,,,,,1317,10865.0,3103.0,1481.0,1.002747252747253,1
,,,,,,,,1318,10865.0,3103.0,1481.0,1.002747252747253,1
,,,,,,,,1319,9751.0,2785.0,1329.0,1.002747252747253,1
,,,,,,,,1320,9751.0,2785.0,1329.0,1.002747252747253,1
,,,,,,,,1321,8253.0,2357.0,1125.0,1.002747252747253,1
,,,,,,,,1322,8253.0,2357.0,1125.0,1.002747252747253,1
,,,,,,,,1323,7593.0,2169.0,1035.0,1.002747252747253,1
,,,,,,,,1324,7593.0,2169.0,1035.0,1.002747252747253,1
,,,,,,,,1325,7505.0,2144.0,1023.0,1.002747252747253,1
,,,,,,,,1326,7505.0,2144.0,1023.0,1.002747252747253,1
,,,,,,,,1327,8124.0,2320.0,1107.0,1.002747252747253,1
,,,,,,,,1328,8124.0,2320.0,1107.0,1.002747252747253,1
,,,,,,,,1329,9157.0,2615.0,1248.0,1.002747252747253,1
,,,,,,,,1330,9157.0,2615.0,1248.0,1.002747252747253,1
,,,,,,,,1331,9669.0,2761.0,1318.0,1.002747252747253,1
,,,,,,,,1332,9669.0,2761.0,1318.0,1.002747252747253,1
,,,,,,,,1333,9784.0,2794.0,1333.0,1.002747252747253,1
,,,,,,,,1334,9784.0,2794.0,1333.0,1.002747252747253,1
,,,,,,,,1335,9642.0,2754.0,1314.0,1.002747252747253,1
,,,,,,,,1336,9642.0,2754.0,1314.0,1.002747252747253,1
,,,,,,,,1337,10576.0,3020.0,1442.0,1.002747252747253,1
,,,,,,,,1338,10576.0,3020.0,1442.0,1.002747252747253,1
,,,,,,,,1339,11306.0,3229.0,1541.0,1.002747252747253,1
,,,,,,,,1340,11306.0,3229.0,1541.0,1.002747252747253,1
,,,,,,,,1341,10825.0,3091.0,1476.0,1.002747252747253,1
,,,,,,,,1342,10825.0,3091.0,1476.0,1.002747252747253,1
,,,,,,,,1343,9579.0,2735.0,1306.0,1.002747252747253,1
,,,,,,,,1344,9579.0,2735.0,1306.0,1.002747252747253,1
