Time_Index,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery
1843,1.0,1.0,1.0,0.0746,0.839267194,0.1064,0.376685798,1.0,1.0,1.0
1844,1.0,1.0,1.0,0.0012,0.669839799,0.0064,0.378894359,1.0,1.0,1.0
1845,1.0,1.0,1.0,0.0,0.615554631,0.0,0.538183033,1.0,1.0,1.0
1846,1.0,1.0,1.0,0.0,0.531172693,0.0,0.471059918,1.0,1.0,1.0
1847,1.0,1.0,1.0,0.0,0.374284714,0.0,0.555653691,1.0,1.0,1.0
1848,1.0,1.0,1.0,0.0,0.899301589,0.0,0.535425305,1.0,1.0,1.0
1849,1.0,1.0,1.0,0.0,0.987569451,0.0,0.513603687,1.0,1.0,1.0
1850,1.0,1.0,1.0,0.0,0.831888318,0.0,0.615900338,1.0,1.0,1.0
1851,1.0,1.0,1.0,0.0,0.820104659,0.0,0.617354155,1.0,1.0,1.0
1852,1.0,1.0,1.0,0.0,0.661965132,0.0,0.621548772,1.0,1.0,1.0
1853,1.0,1.0,1.0,0.0,0.557559967,0.0,0.613199234,1.0,1.0,1.0
1854,1.0,1.0,1.0,0.0428,0.71585691,0.0797,0.674034238,1.0,1.0,1.0
1855,1.0,1.0,1.0,0.1073,0.532644331,0.1161,0.697947621,1.0,1.0,1.0
1856,1.0,1.0,1.0,0.2165,0.381418973,0.2643,0.671187818,1.0,1.0,1.0
1857,1.0,1.0,1.0,0.369,0.719067872,0.423,0.648022175,1.0,1.0,1.0
1858,1.0,1.0,1.0,0.4939,0.915469408,0.5249,0.603304744,1.0,1.0,1.0
1859,1.0,1.0,1.0,0.5937,0.991534948,0.6044,0.512082815,1.0,1.0,1.0
1860,1.0,1.0,1.0,0.595,0.994274199,0.645,0.522258401,1.0,1.0,1.0
1861,1.0,1.0,1.0,0.5971,0.984071434,0.6586,0.47689867,1.0,1.0,1.0
1862,1.0,1.0,1.0,0.5788,0.930274308,0.6612,0.43426013,1.0,1.0,1.0
1863,1.0,1.0,1.0,0.5256,0.940155029,0.5838,0.398068488,1.0,1.0,1.0
1864,1.0,1.0,1.0,0.4145,0.849161148,0.4878,0.485058069,1.0,1.0,1.0
1865,1.0,1.0,1.0,0.2927,0.938407242,0.3664,0.549637675,1.0,1.0,1.0
1866,1.0,1.0,1.0,0.1595,0.88310343,0.2178,0.603584647,1.0,1.0,1.0
1867,1.0,1.0,1.0,0.064,0.43992117,0.1144,0.648020506,1.0,1.0,1.0
1868,1.0,1.0,1.0,0.0001,0.482916027,0.0513,0.692086339,1.0,1.0,1.0
1869,1.0,1.0,1.0,0.0,0.635671675,0.0,0.699872613,1.0,1.0,1.0
1870,1.0,1.0,1.0,0.0,0.544813573,0.0,0.714989185,1.0,1.0,1.0
1871,1.0,1.0,1.0,0.0,0.408325285,0.0,0.712729931,1.0,1.0,1.0
1872,1.0,1.0,1.0,0.0,0.781023324,0.0,0.68884778,1.0,1.0,1.0
1873,1.0,1.0,1.0,0.0,0.458582252,0.0,0.711805582,1.0,1.0,1.0
1874,1.0,1.0,1.0,0.0,0.475991964,0.0,0.717718244,1.0,1.0,1.0
1875,1.0,1.0,1.0,0.0,0.68334502,0.0,0.647512496,1.0,1.0,1.0
1876,1.0,1.0,1.0,0.0,0.839030862,0.0,0.639725983,1.0,1.0,1.0
1877,1.0,1.0,1.0,0.0,0.835533857,0.0,0.619809151,1.0,1.0,1.0
1878,1.0,1.0,1.0,0.1443,0.920808613,0.1423,0.502784193,1.0,1.0,1.0
1879,1.0,1.0,1.0,0.0982,0.772970855,0.1288,0.385512352,1.0,1.0,1.0
1880,1.0,1.0,1.0,0.2283,0.327633321,0.2595,0.257294774,1.0,1.0,1.0
1881,1.0,1.0,1.0,0.3865,0.179378852,0.4111,0.170225352,1.0,1.0,1.0
1882,1.0,1.0,1.0,0.5162,0.521349788,0.525,0.190555483,1.0,1.0,1.0
1883,1.0,1.0,1.0,0.6098,0.634025276,0.6027,0.235677406,1.0,1.0,1.0
1884,1.0,1.0,1.0,0.6572,0.727685094,0.6716,0.234316453,1.0,1.0,1.0
1885,1.0,1.0,1.0,0.6208,0.655138195,0.6504,0.444353729,1.0,1.0,1.0
1886,1.0,1.0,1.0,0.59,0.694265127,0.6406,0.635225534,1.0,1.0,1.0
1887,1.0,1.0,1.0,0.5564,0.392424762,0.5846,0.742416561,1.0,1.0,1.0
1888,1.0,1.0,1.0,0.4649,0.338385493,0.4911,0.704310596,1.0,1.0,1.0
1889,1.0,1.0,1.0,0.328,0.652789056,0.3458,0.551085949,1.0,1.0,1.0
1890,1.0,1.0,1.0,0.1655,0.57474345,0.2061,0.507823825,1.0,1.0,1.0
1891,1.0,1.0,1.0,0.0849,0.370055348,0.095,0.498482466,1.0,1.0,1.0
1892,1.0,1.0,1.0,0.0224,0.291444421,0.0588,0.605923295,1.0,1.0,1.0
1893,1.0,1.0,1.0,0.0,0.414478302,0.0,0.731694579,1.0,1.0,1.0
1894,1.0,1.0,1.0,0.0,0.827148199,0.0,0.665429473,1.0,1.0,1.0
1895,1.0,1.0,1.0,0.0,0.916300356,0.0,0.363048106,1.0,1.0,1.0
1896,1.0,1.0,1.0,0.0,0.881966531,0.0,0.269551873,1.0,1.0,1.0
1897,1.0,1.0,1.0,0.0,0.923477471,0.0,0.298874348,1.0,1.0,1.0
1898,1.0,1.0,1.0,0.0,0.94402045,0.0,0.40108496,1.0,1.0,1.0
1899,1.0,1.0,1.0,0.0,0.983298659,0.0,0.40505147,1.0,1.0,1.0
1900,1.0,1.0,1.0,0.0,0.978707671,0.0,0.491876811,1.0,1.0,1.0
1901,1.0,1.0,1.0,0.0,0.877108097,0.0,0.542218804,1.0,1.0,1.0
1902,1.0,1.0,1.0,0.1508,0.683879137,0.1576,0.470582634,1.0,1.0,1.0
1903,1.0,1.0,1.0,0.0868,0.204530478,0.1266,0.17655316,1.0,1.0,1.0
1904,1.0,1.0,1.0,0.2252,0.013544839,0.2581,0.053572584,1.0,1.0,1.0
1905,1.0,1.0,1.0,0.3843,0.00128691,0.4007,0.041943666,1.0,1.0,1.0
1906,1.0,1.0,1.0,0.4963,0.112565652,0.491,0.098297656,1.0,1.0,1.0
1907,1.0,1.0,1.0,0.5815,0.100983456,0.5893,0.074232459,1.0,1.0,1.0
1908,1.0,1.0,1.0,0.6222,0.084440075,0.6051,0.113935329,1.0,1.0,1.0
1909,1.0,1.0,1.0,0.6205,0.154688537,0.6034,0.090035737,1.0,1.0,1.0
1910,1.0,1.0,1.0,0.592,0.221458226,0.5631,0.13283354,1.0,1.0,1.0
1911,1.0,1.0,1.0,0.4165,0.204176635,0.3841,0.198076934,1.0,1.0,1.0
1912,1.0,1.0,1.0,0.2767,0.097894594,0.3151,0.199090481,1.0,1.0,1.0
1913,1.0,1.0,1.0,0.2584,0.139793471,0.3217,0.265329212,1.0,1.0,1.0
1914,1.0,1.0,1.0,0.1568,0.52677238,0.1621,0.392867118,1.0,1.0,1.0
1915,1.0,1.0,1.0,0.0537,0.307773411,0.0782,0.407925129,1.0,1.0,1.0
1916,1.0,1.0,1.0,0.0702,0.279155374,0.1001,0.320203125,1.0,1.0,1.0
1917,1.0,1.0,1.0,0.0,0.365559608,0.0,0.456091613,1.0,1.0,1.0
1918,1.0,1.0,1.0,0.0,0.502807021,0.0,0.464858532,1.0,1.0,1.0
1919,1.0,1.0,1.0,0.0,0.626967907,0.0,0.427509129,1.0,1.0,1.0
1920,1.0,1.0,1.0,0.0,0.705600381,0.0,0.304222256,1.0,1.0,1.0
1921,1.0,1.0,1.0,0.0,0.762791038,0.0,0.458334982,1.0,1.0,1.0
1922,1.0,1.0,1.0,0.0,0.774410903,0.0,0.52197957,1.0,1.0,1.0
1923,1.0,1.0,1.0,0.0,0.595910549,0.0,0.470977306,1.0,1.0,1.0
1924,1.0,1.0,1.0,0.0,0.598733366,0.0,0.480730295,1.0,1.0,1.0
1925,1.0,1.0,1.0,0.0,0.166959092,0.0,0.449190587,1.0,1.0,1.0
1926,1.0,1.0,1.0,0.0,0.135057524,0.0,0.42495504,1.0,1.0,1.0
1927,1.0,1.0,1.0,0.0269,0.017582571,0.0242,0.290037692,1.0,1.0,1.0
1928,1.0,1.0,1.0,0.1519,0.002247091,0.1591,0.272978425,1.0,1.0,1.0
1929,1.0,1.0,1.0,0.2952,0.005211891,0.3185,0.110674888,1.0,1.0,1.0
1930,1.0,1.0,1.0,0.4336,0.010208551,0.469,0.035665914,1.0,1.0,1.0
1931,1.0,1.0,1.0,0.6431,0.08069557,0.6608,0.059943836,1.0,1.0,1.0
1932,1.0,1.0,1.0,0.5725,0.021356922,0.5721,0.136569738,1.0,1.0,1.0
1933,1.0,1.0,1.0,0.5841,0.103507802,0.5845,0.124261856,1.0,1.0,1.0
1934,1.0,1.0,1.0,0.5682,0.178854465,0.5715,0.121735789,1.0,1.0,1.0
1935,1.0,1.0,1.0,0.5387,0.292314351,0.555,0.143184751,1.0,1.0,1.0
1936,1.0,1.0,1.0,0.448,0.151595533,0.4755,0.187098891,1.0,1.0,1.0
1937,1.0,1.0,1.0,0.3257,0.103266001,0.3598,0.136990011,1.0,1.0,1.0
1938,1.0,1.0,1.0,0.1648,0.288303316,0.2128,0.152241364,1.0,1.0,1.0
1939,1.0,1.0,1.0,0.0701,0.23853752,0.1095,0.14477244,1.0,1.0,1.0
1940,1.0,1.0,1.0,0.0,0.182607532,0.0028,0.188625872,1.0,1.0,1.0
1941,1.0,1.0,1.0,0.0,0.123560347,0.0,0.180078283,1.0,1.0,1.0
1942,1.0,1.0,1.0,0.0,0.31207189,0.0,0.223302037,1.0,1.0,1.0
1943,1.0,1.0,1.0,0.0,0.419083118,0.0,0.219136044,1.0,1.0,1.0
1944,1.0,1.0,1.0,0.0,0.481331021,0.0,0.263704121,1.0,1.0,1.0
1945,1.0,1.0,1.0,0.0,0.492821276,0.0,0.349621147,1.0,1.0,1.0
1946,1.0,1.0,1.0,0.0,0.662463129,0.0,0.289391518,1.0,1.0,1.0
1947,1.0,1.0,1.0,0.0,0.708400905,0.0,0.280486763,1.0,1.0,1.0
1948,1.0,1.0,1.0,0.0,0.772450924,0.0,0.264075249,1.0,1.0,1.0
1949,1.0,1.0,1.0,0.0,0.948050916,0.0,0.369113743,1.0,1.0,1.0
1950,1.0,1.0,1.0,0.1293,0.789685369,0.1483,0.406514585,1.0,1.0,1.0
1951,1.0,1.0,1.0,0.0851,0.268334955,0.1209,0.343498528,1.0,1.0,1.0
1952,1.0,1.0,1.0,0.2233,0.160880968,0.2531,0.354871213,1.0,1.0,1.0
1953,1.0,1.0,1.0,0.3887,0.108486898,0.4034,0.224676311,1.0,1.0,1.0
1954,1.0,1.0,1.0,0.5069,0.430068403,0.5103,0.396257639,1.0,1.0,1.0
1955,1.0,1.0,1.0,0.5897,0.531062961,0.5879,0.465635777,1.0,1.0,1.0
1956,1.0,1.0,1.0,0.5968,0.5456056,0.6018,0.295184284,1.0,1.0,1.0
1957,1.0,1.0,1.0,0.5784,0.414485067,0.5767,0.365677029,1.0,1.0,1.0
1958,1.0,1.0,1.0,0.5602,0.184052348,0.5315,0.330870688,1.0,1.0,1.0
1959,1.0,1.0,1.0,0.4569,0.303635746,0.4724,0.41617465,1.0,1.0,1.0
1960,1.0,1.0,1.0,0.3911,0.298843384,0.4094,0.397769928,1.0,1.0,1.0
1961,1.0,1.0,1.0,0.3015,0.348360151,0.323,0.435939074,1.0,1.0,1.0
1962,1.0,1.0,1.0,0.1686,0.316052973,0.2072,0.374507248,1.0,1.0,1.0
1963,1.0,1.0,1.0,0.0771,0.234347776,0.1078,0.203371882,1.0,1.0,1.0
1964,1.0,1.0,1.0,0.0584,0.173336685,0.1164,0.186623394,1.0,1.0,1.0
1965,1.0,1.0,1.0,0.0,0.243599489,0.0,0.271441758,1.0,1.0,1.0
1966,1.0,1.0,1.0,0.0,0.251311809,0.0,0.369772494,1.0,1.0,1.0
1967,1.0,1.0,1.0,0.0,0.038565498,0.0,0.419040084,1.0,1.0,1.0
1968,1.0,1.0,1.0,0.0,0.126415536,0.0,0.405873895,1.0,1.0,1.0
1969,1.0,1.0,1.0,0.0,0.069366634,0.0,0.059702866,1.0,1.0,1.0
1970,1.0,1.0,1.0,0.0,0.173460245,0.0,0.074365459,1.0,1.0,1.0
1971,1.0,1.0,1.0,0.0,0.330310285,0.0,0.062557846,1.0,1.0,1.0
1972,1.0,1.0,1.0,0.0,0.484885126,0.0,0.071087427,1.0,1.0,1.0
1973,1.0,1.0,1.0,0.0,0.506483376,0.0,0.075161591,1.0,1.0,1.0
1974,1.0,1.0,1.0,0.0316,0.51050359,0.0168,0.044340335,1.0,1.0,1.0
1975,1.0,1.0,1.0,0.0805,0.199067056,0.1067,0.05166579,1.0,1.0,1.0
1976,1.0,1.0,1.0,0.2149,0.356455564,0.2393,0.01513879,1.0,1.0,1.0
1977,1.0,1.0,1.0,0.3659,0.283349901,0.3837,0.016382087,1.0,1.0,1.0
1978,1.0,1.0,1.0,0.4898,0.25886184,0.4951,0.009380207,1.0,1.0,1.0
1979,1.0,1.0,1.0,0.5831,0.385790199,0.5785,0.023820121,1.0,1.0,1.0
1980,1.0,1.0,1.0,0.6085,0.518073618,0.6126,0.09957771,1.0,1.0,1.0
1981,1.0,1.0,1.0,0.5999,0.445449471,0.6174,0.080900639,1.0,1.0,1.0
1982,1.0,1.0,1.0,0.5772,0.387315661,0.6044,0.254250467,1.0,1.0,1.0
1983,1.0,1.0,1.0,0.5188,0.37337923,0.5663,0.181480706,1.0,1.0,1.0
1984,1.0,1.0,1.0,0.4201,0.503884971,0.4586,0.158758685,1.0,1.0,1.0
1985,1.0,1.0,1.0,0.3017,0.433672816,0.3374,0.189708054,1.0,1.0,1.0
1986,1.0,1.0,1.0,0.1691,0.605397165,0.2068,0.152186692,1.0,1.0,1.0
1987,1.0,1.0,1.0,0.0705,0.168280423,0.0937,0.108798154,1.0,1.0,1.0
1988,1.0,1.0,1.0,0.0,0.094467729,0.0,0.114200592,1.0,1.0,1.0
1989,1.0,1.0,1.0,0.0,0.062528327,0.0,0.16704531,1.0,1.0,1.0
1990,1.0,1.0,1.0,0.0,0.15690814,0.0,0.19962807,1.0,1.0,1.0
1991,1.0,1.0,1.0,0.0,0.118883848,0.0,0.168253437,1.0,1.0,1.0
1992,1.0,1.0,1.0,0.0,0.251304626,0.0,0.078460611,1.0,1.0,1.0
1993,1.0,1.0,1.0,0.0,0.46454832,0.0,0.091273665,1.0,1.0,1.0
1994,1.0,1.0,1.0,0.0,0.619871557,0.0,0.153806269,1.0,1.0,1.0
1995,1.0,1.0,1.0,0.0,0.782924116,0.0,0.185553581,1.0,1.0,1.0
1996,1.0,1.0,1.0,0.0,0.544351637,0.0,0.213648766,1.0,1.0,1.0
1997,1.0,1.0,1.0,0.0,0.388339579,0.0,0.246533602,1.0,1.0,1.0
1998,1.0,1.0,1.0,0.0259,0.188761607,0.0003,0.20844081,1.0,1.0,1.0
1999,1.0,1.0,1.0,0.096,0.056012779,0.0996,0.15391171,1.0,1.0,1.0
2000,1.0,1.0,1.0,0.2133,0.011642265,0.2184,0.141758978,1.0,1.0,1.0
2001,1.0,1.0,1.0,0.3624,0.005336904,0.3801,0.141372338,1.0,1.0,1.0
2002,1.0,1.0,1.0,0.4795,0.036412083,0.497,0.176750541,1.0,1.0,1.0
2003,1.0,1.0,1.0,0.5633,0.113800742,0.566,0.240983516,1.0,1.0,1.0
2004,1.0,1.0,1.0,0.5708,0.309363514,0.5632,0.291923583,1.0,1.0,1.0
2005,1.0,1.0,1.0,0.534,0.537328064,0.5305,0.310834885,1.0,1.0,1.0
2006,1.0,1.0,1.0,0.5641,0.75558275,0.5783,0.32536751,1.0,1.0,1.0
2007,1.0,1.0,1.0,0.5537,0.804839015,0.5735,0.281852484,1.0,1.0,1.0
2008,1.0,1.0,1.0,0.457,0.814335048,0.4853,0.264059514,1.0,1.0,1.0
2009,1.0,1.0,1.0,0.3439,0.82010901,0.4051,0.214059621,1.0,1.0,1.0
2010,1.0,1.0,1.0,0.1642,0.700861871,0.2135,0.283645898,1.0,1.0,1.0
2011,1.0,1.0,1.0,0.0638,0.377394527,0.0909,0.375071973,1.0,1.0,1.0
2012,1.0,1.0,1.0,0.0,0.301600695,0.0,0.475409746,1.0,1.0,1.0
2013,1.0,1.0,1.0,0.0,0.539320409,0.0,0.512138724,1.0,1.0,1.0
2014,1.0,1.0,1.0,0.0,0.604777336,0.0,0.561678171,1.0,1.0,1.0
2015,1.0,1.0,1.0,0.0,0.605847716,0.0,0.698435903,1.0,1.0,1.0
2016,1.0,1.0,1.0,0.0,0.867583036,0.0,0.629852653,1.0,1.0,1.0
2017,1.0,1.0,1.0,0.0,0.896252215,0.0,0.6318084,1.0,1.0,1.0
2018,1.0,1.0,1.0,0.0,0.902161598,0.0,0.730929375,1.0,1.0,1.0
2019,1.0,1.0,1.0,0.0,0.807876408,0.0,0.745003581,1.0,1.0,1.0
2020,1.0,1.0,1.0,0.0,0.481758773,0.0,0.693539083,1.0,1.0,1.0
2021,1.0,1.0,1.0,0.0,0.350461036,0.0,0.562577009,1.0,1.0,1.0
2022,1.0,1.0,1.0,0.0054,0.369291186,0.0003,0.480208516,1.0,1.0,1.0
2023,1.0,1.0,1.0,0.0826,0.327216417,0.1088,0.477022827,1.0,1.0,1.0
2024,1.0,1.0,1.0,0.2036,0.128708065,0.2241,0.218143106,1.0,1.0,1.0
2025,1.0,1.0,1.0,0.3215,0.109231159,0.3379,0.194244981,1.0,1.0,1.0
2026,1.0,1.0,1.0,0.4199,0.032121081,0.4303,0.267623186,1.0,1.0,1.0
2027,1.0,1.0,1.0,0.5034,0.165889904,0.5516,0.235411063,1.0,1.0,1.0
2028,1.0,1.0,1.0,0.5322,0.229558229,0.5807,0.330409825,1.0,1.0,1.0
2029,1.0,1.0,1.0,0.5403,0.552829027,0.5564,0.273507774,1.0,1.0,1.0
2030,1.0,1.0,1.0,0.4716,0.673825681,0.4414,0.400495827,1.0,1.0,1.0
2031,1.0,1.0,1.0,0.3179,0.909441948,0.2005,0.565150857,1.0,1.0,1.0
2032,1.0,1.0,1.0,0.1481,0.40397352,0.201,0.624679148,1.0,1.0,1.0
2033,1.0,1.0,1.0,0.1209,0.053071491,0.2205,0.632019281,1.0,1.0,1.0
2034,1.0,1.0,1.0,0.1182,0.009857893,0.1106,0.62109381,1.0,1.0,1.0
2035,1.0,1.0,1.0,0.0209,0.022703402,0.0083,0.588119864,1.0,1.0,1.0
2036,1.0,1.0,1.0,0.0,0.06118574,0.0,0.625629306,1.0,1.0,1.0
2037,1.0,1.0,1.0,0.0,0.155283213,0.0,0.692180157,1.0,1.0,1.0
2038,1.0,1.0,1.0,0.0,0.194212124,0.0,0.848867655,1.0,1.0,1.0
2039,1.0,1.0,1.0,0.0,0.325269014,0.0,0.804378629,1.0,1.0,1.0
2040,1.0,1.0,1.0,0.0,0.216164544,0.0,0.607896805,1.0,1.0,1.0
2041,1.0,1.0,1.0,0.0,0.294233441,0.0,0.649045944,1.0,1.0,1.0
2042,1.0,1.0,1.0,0.0,0.27193734,0.0,0.564376056,1.0,1.0,1.0
2043,1.0,1.0,1.0,0.0,0.172537595,0.0,0.66976577,1.0,1.0,1.0
2044,1.0,1.0,1.0,0.0,0.461593479,0.0,0.455647349,1.0,1.0,1.0
2045,1.0,1.0,1.0,0.0,0.475345463,0.0,0.362804651,1.0,1.0,1.0
2046,1.0,1.0,1.0,0.0124,0.302758217,0.0,0.430874139,1.0,1.0,1.0
2047,1.0,1.0,1.0,0.0858,0.147479713,0.0708,0.283736497,1.0,1.0,1.0
2048,1.0,1.0,1.0,0.1993,0.066136509,0.1866,0.209491715,1.0,1.0,1.0
2049,1.0,1.0,1.0,0.3012,0.048136499,0.3088,0.188906968,1.0,1.0,1.0
2050,1.0,1.0,1.0,0.4181,0.001305424,0.41,0.200804844,1.0,1.0,1.0
2051,1.0,1.0,1.0,0.5171,0.02227441,0.4767,0.180536553,1.0,1.0,1.0
2052,1.0,1.0,1.0,0.5313,0.010808986,0.5248,0.432551235,1.0,1.0,1.0
2053,1.0,1.0,1.0,0.5773,0.011530235,0.5645,0.437235355,1.0,1.0,1.0
2054,1.0,1.0,1.0,0.5196,0.058907609,0.5172,0.519850671,1.0,1.0,1.0
2055,1.0,1.0,1.0,0.4946,0.063854888,0.5145,0.718330741,1.0,1.0,1.0
2056,1.0,1.0,1.0,0.4443,0.145684391,0.4684,0.601710439,1.0,1.0,1.0
2057,1.0,1.0,1.0,0.3279,0.10168203,0.3687,0.695452809,1.0,1.0,1.0
2058,1.0,1.0,1.0,0.1745,0.104971349,0.2197,0.618776441,1.0,1.0,1.0
2059,1.0,1.0,1.0,0.071,0.01616681,0.0928,0.620671511,1.0,1.0,1.0
2060,1.0,1.0,1.0,0.0002,0.297574669,0.0,0.394486606,1.0,1.0,1.0
2061,1.0,1.0,1.0,0.0,0.367312461,0.0,0.647626281,1.0,1.0,1.0
2062,1.0,1.0,1.0,0.0,0.0007446,0.0,0.007264851,1.0,1.0,1.0
2063,1.0,1.0,1.0,0.0,0.068054058,0.0,0.717990816,1.0,1.0,1.0
2064,1.0,1.0,1.0,0.0,0.094593525,0.0,0.787509739,1.0,1.0,1.0
2065,1.0,1.0,1.0,0.0,0.110443436,0.0,0.574448824,1.0,1.0,1.0
2066,1.0,1.0,1.0,0.0,0.227475628,0.0,0.627178669,1.0,1.0,1.0
2067,1.0,1.0,1.0,0.0,0.0,0.0,0.00530291,1.0,1.0,1.0
2068,1.0,1.0,1.0,0.0,0.0,0.0,0.003513803,1.0,1.0,1.0
2069,1.0,1.0,1.0,0.0,0.007766452,0.0,0.003311914,1.0,1.0,1.0
2070,1.0,1.0,1.0,0.1493,0.011667026,0.146,0.003518699,1.0,1.0,1.0
2071,1.0,1.0,1.0,0.0807,0.006440069,0.1169,0.013626697,1.0,1.0,1.0
2072,1.0,1.0,1.0,0.2201,0.147832498,0.2513,0.10863997,1.0,1.0,1.0
2073,1.0,1.0,1.0,0.3898,0.007227662,0.408,0.065270953,1.0,1.0,1.0
2074,1.0,1.0,1.0,0.5143,0.0,0.5257,0.094853349,1.0,1.0,1.0
2075,1.0,1.0,1.0,0.6101,0.002701762,0.6115,0.116510764,1.0,1.0,1.0
2076,1.0,1.0,1.0,0.6395,0.036665987,0.6428,0.184746236,1.0,1.0,1.0
2077,1.0,1.0,1.0,0.6368,0.050647214,0.6367,0.309439421,1.0,1.0,1.0
2078,1.0,1.0,1.0,0.6288,0.118039176,0.6295,0.385022372,1.0,1.0,1.0
2079,1.0,1.0,1.0,0.5833,0.2463561,0.5949,0.370233446,1.0,1.0,1.0
2080,1.0,1.0,1.0,0.478,0.403732568,0.5051,0.371943533,1.0,1.0,1.0
2081,1.0,1.0,1.0,0.345,0.448961526,0.3877,0.402502477,1.0,1.0,1.0
2082,1.0,1.0,1.0,0.1708,0.506937206,0.2244,0.429250807,1.0,1.0,1.0
2083,1.0,1.0,1.0,0.0667,0.515148342,0.1006,0.467637539,1.0,1.0,1.0
2084,1.0,1.0,1.0,0.0,0.401803851,0.0,0.456362575,1.0,1.0,1.0
2085,1.0,1.0,1.0,0.0,0.542189062,0.0,0.71908617,1.0,1.0,1.0
2086,1.0,1.0,1.0,0.0,0.627934754,0.0,0.706160724,1.0,1.0,1.0
2087,1.0,1.0,1.0,0.0,0.294224769,0.0,0.819404304,1.0,1.0,1.0
2088,1.0,1.0,1.0,0.0,0.445834845,0.0,0.787577629,1.0,1.0,1.0
2089,1.0,1.0,1.0,0.0,0.409766108,0.0,0.769602716,1.0,1.0,1.0
2090,1.0,1.0,1.0,0.0,0.440179735,0.0,0.769147277,1.0,1.0,1.0
2091,1.0,1.0,1.0,0.0,0.599495947,0.0,0.729889631,1.0,1.0,1.0
2092,1.0,1.0,1.0,0.0,0.732554317,0.0,0.728101015,1.0,1.0,1.0
2093,1.0,1.0,1.0,0.0,0.708454549,0.0,0.633346379,1.0,1.0,1.0
2094,1.0,1.0,1.0,0.0009,0.579008579,0.0,0.533321559,1.0,1.0,1.0
2095,1.0,1.0,1.0,0.0705,0.070053943,0.0606,0.417850465,1.0,1.0,1.0
2096,1.0,1.0,1.0,0.1883,0.159217551,0.1575,0.30825302,1.0,1.0,1.0
2097,1.0,1.0,1.0,0.2657,0.145927742,0.1957,0.167522609,1.0,1.0,1.0
2098,1.0,1.0,1.0,0.3542,0.15139842,0.2839,0.118866235,1.0,1.0,1.0
2099,1.0,1.0,1.0,0.4061,0.031285115,0.3829,0.20584178,1.0,1.0,1.0
2100,1.0,1.0,1.0,0.451,0.181661546,0.4717,0.37851572,1.0,1.0,1.0
2101,1.0,1.0,1.0,0.5063,0.149828255,0.5667,0.516857505,1.0,1.0,1.0
2102,1.0,1.0,1.0,0.5355,0.266923249,0.5689,0.62402463,1.0,1.0,1.0
2103,1.0,1.0,1.0,0.5429,0.491031528,0.5189,0.67634964,1.0,1.0,1.0
2104,1.0,1.0,1.0,0.4437,0.47019124,0.3273,0.674855649,1.0,1.0,1.0
2105,1.0,1.0,1.0,0.2909,0.288553089,0.1738,0.797940016,1.0,1.0,1.0
2106,1.0,1.0,1.0,0.1575,0.326763928,0.0791,0.743645608,1.0,1.0,1.0
2107,1.0,1.0,1.0,0.0422,0.276301891,0.025,0.731648445,1.0,1.0,1.0
2108,1.0,1.0,1.0,0.0,0.036212094,0.0,0.756825149,1.0,1.0,1.0
2109,1.0,1.0,1.0,0.0,0.291960955,0.0,0.836522996,1.0,1.0,1.0
2110,1.0,1.0,1.0,0.0,0.555636585,0.0,0.748120904,1.0,1.0,1.0
2111,1.0,1.0,1.0,0.0,0.147788435,0.0,0.833764553,1.0,1.0,1.0
2112,1.0,1.0,1.0,0.0,0.03690565,0.0,0.773369551,1.0,1.0,1.0
2113,1.0,1.0,1.0,0.0,0.05028389,0.0,0.570466161,1.0,1.0,1.0
2114,1.0,1.0,1.0,0.0,0.309187025,0.0,0.509614289,1.0,1.0,1.0
2115,1.0,1.0,1.0,0.0,0.155633673,0.0,0.64368552,1.0,1.0,1.0
2116,1.0,1.0,1.0,0.0,0.02770661,0.0,0.4498294,1.0,1.0,1.0
2117,1.0,1.0,1.0,0.0,0.080907211,0.0,0.386471272,1.0,1.0,1.0
2118,1.0,1.0,1.0,0.0,0.107065812,0.0,0.226429671,1.0,1.0,1.0
2119,1.0,1.0,1.0,0.0696,0.480480909,0.0956,0.180741727,1.0,1.0,1.0
2120,1.0,1.0,1.0,0.2025,0.088204063,0.2315,0.256821513,1.0,1.0,1.0
2121,1.0,1.0,1.0,0.3519,0.061943814,0.3666,0.315360636,1.0,1.0,1.0
2122,1.0,1.0,1.0,0.4108,0.157626867,0.4424,0.276806056,1.0,1.0,1.0
2123,1.0,1.0,1.0,0.4738,0.795571804,0.4827,0.270952821,1.0,1.0,1.0
2124,1.0,1.0,1.0,0.5385,0.793277204,0.5894,0.457469642,1.0,1.0,1.0
2125,1.0,1.0,1.0,0.5878,0.666306376,0.6157,0.473373324,1.0,1.0,1.0
2126,1.0,1.0,1.0,0.5818,0.734931707,0.617,0.484023154,1.0,1.0,1.0
2127,1.0,1.0,1.0,0.4739,0.877784491,0.5598,0.690941334,1.0,1.0,1.0
2128,1.0,1.0,1.0,0.3739,0.877198219,0.4422,0.71916616,1.0,1.0,1.0
2129,1.0,1.0,1.0,0.294,0.770337343,0.3355,0.737506509,1.0,1.0,1.0
2130,1.0,1.0,1.0,0.1633,0.728996396,0.2068,0.709909439,1.0,1.0,1.0
2131,1.0,1.0,1.0,0.0589,0.717342496,0.0817,0.814069033,1.0,1.0,1.0
